Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,26.66,17.41,3.2339,0.3679,0
1.0,27.16,17.41,3.2281,0.3867,0
2.0,27.03,17.42,3.2262,0.4163,0
3.0,27.42,17.43,3.224,0.379,0
4.0,27.49,17.44,3.2297,0.3826,0
5.0,27.04,17.44,3.2492,0.424,0
6.0,27.37,17.45,3.2418,0.387,0
7.0,27.18,17.45,3.2215,0.3875,0
8.0,27.56,17.46,3.2152,0.3771,0
9.0,27.58,17.47,3.2153,0.3863,0
10.0,27.8,17.49,3.2524,0.3849,0
11.0,27.89,17.5,3.2219,0.3927,0
12.0,27.43,17.51,3.2486,0.3697,0
13.0,28.03,17.52,3.2335,0.3929,0
14.0,28.35,17.54,3.2387,0.3842,0
15.0,27.83,17.55,3.2291,0.3986,0
16.0,27.98,17.57,3.2127,0.3848,0
17.0,27.94,17.58,3.2358,0.3988,0
18.0,27.76,17.59,3.2371,0.3841,0
19.0,28.29,17.61,3.2382,0.3831,0
20.0,28.27,17.62,3.2344,0.3955,0
21.0,28.34,17.64,3.2402,0.3948,0
22.0,28.32,17.66,3.2446,0.3808,0
23.0,28.51,17.68,3.2257,0.3853,0
24.0,28.6,17.69,3.2408,0.3769,0
25.0,28.68,17.71,3.2311,0.3872,0
26.0,28.59,17.73,3.2407,0.3924,0
27.0,28.71,17.75,3.2274,0.3921,0
28.0,28.79,17.77,3.2275,0.3957,0
29.0,29.0,17.79,3.2313,0.3797,0
30.0,29.04,17.82,3.2241,0.3698,0
31.0,28.67,17.83,3.2408,0.3934,0
32.0,28.85,17.85,3.2409,0.3828,0
33.0,29.15,17.88,3.2249,0.3808,0
34.0,28.81,17.89,3.2243,0.3926,0
35.0,28.96,17.91,3.2414,0.3963,0
36.0,29.01,17.93,3.2432,0.3983,0
37.0,29.69,17.96,3.236,0.3929,0
38.0,29.17,17.98,3.2249,0.3845,0
39.0,29.38,18.01,3.2403,0.3683,0
40.0,29.59,18.03,3.2426,0.3794,0
41.0,29.56,18.06,3.2364,0.3875,0
42.0,29.58,18.08,3.2359,0.3979,0
43.0,29.72,18.11,3.2308,0.3828,0
44.0,29.83,18.13,3.2378,0.3918,0
45.0,29.94,18.16,3.2164,0.3931,0
46.0,29.72,18.18,3.2239,0.39,0
47.0,30.14,18.21,3.224,0.3959,0
48.0,30.22,18.24,3.227,0.3951,0
49.0,30.1,18.27,3.249,0.3835,0
50.0,29.98,18.3,3.2316,0.3972,0
51.0,30.17,18.32,3.232,0.3845,0
52.0,30.31,18.35,3.2394,0.3836,0
53.0,30.79,18.39,3.2362,0.4076,0
54.0,30.12,18.41,3.2316,0.393,0
55.0,30.36,18.44,3.2388,0.3838,0
56.0,30.19,18.46,3.2269,0.4153,0
57.0,30.03,18.49,3.2578,0.3824,0
58.0,30.8,18.52,3.2327,0.3782,0
59.0,30.93,18.55,3.2364,0.399,0
60.0,30.98,18.58,3.2453,0.3893,0
61.0,30.95,18.62,3.2376,0.3894,0
62.0,31.24,18.65,3.2131,0.4003,0
63.0,30.68,18.68,3.2471,0.3857,0
64.0,30.66,18.71,3.2341,0.3975,0
65.0,30.91,18.74,3.2178,0.3921,0
66.0,31.14,18.77,3.236,0.3853,0
67.0,31.19,18.8,3.2336,0.3934,0
68.0,31.34,18.83,3.245,0.3891,0
69.0,31.16,18.86,3.2305,0.4131,0
70.0,31.69,18.9,3.2319,0.3966,0
71.0,31.6,18.93,3.2278,0.3986,0
72.0,31.47,18.97,3.2374,0.3923,0
73.0,31.65,19.0,3.2304,0.3838,0
74.0,31.4,19.03,3.2117,0.3964,0
75.0,31.49,19.06,3.2298,0.4033,0
76.0,31.78,19.1,3.2321,0.3823,0
77.0,32.09,19.13,3.2277,0.4068,0
78.0,31.95,19.17,3.2308,0.3903,0
79.0,32.13,19.2,3.2281,0.3929,0
80.0,32.18,19.24,3.2309,0.4159,0
81.0,31.85,19.27,3.229,0.3956,0
82.0,32.41,19.31,3.2331,0.3911,0
83.0,32.21,19.34,3.2353,0.4,0
84.0,32.46,19.38,3.2276,0.3869,0
85.0,32.05,19.41,3.2208,0.4069,0
86.0,32.24,19.45,3.2434,0.3795,0
87.0,32.24,19.48,3.2492,0.3954,0
88.0,32.46,19.52,3.2366,0.386,0
89.0,32.56,19.55,3.243,0.3958,0
90.0,32.97,19.59,3.2507,0.4026,0
91.0,32.67,19.63,3.2412,0.3754,0
92.0,32.46,19.66,3.2382,0.4041,0
93.0,32.67,19.69,3.2254,0.3917,0
94.0,33.27,19.74,3.2288,0.4009,0
95.0,33.06,19.77,3.2284,0.3929,0
96.0,32.99,19.81,3.2333,0.3775,0
97.0,33.11,19.85,3.2216,0.4045,0
98.0,32.86,19.88,3.2312,0.3986,0
99.0,33.13,19.92,3.2399,0.3929,0
100.0,33.65,19.96,3.2405,0.3871,0
101.0,33.44,20.0,3.2452,0.4088,0
102.0,33.27,20.03,3.2277,0.3835,0
103.0,33.68,20.07,3.2355,0.4101,0
104.0,33.39,20.11,3.2277,0.4026,0
105.0,33.15,20.14,3.2276,0.4099,0
106.0,33.64,20.18,3.2504,0.3817,0
107.0,33.76,20.22,3.2236,0.4171,0
108.0,33.7,20.26,3.2328,0.4043,0
109.0,33.85,20.3,3.2476,0.4131,0
110.0,34.19,20.34,3.2383,0.3911,0
111.0,34.19,20.38,3.2414,0.3695,0
112.0,33.86,20.42,3.2333,0.4009,0
113.0,34.49,20.46,3.2293,0.3927,0
114.0,34.13,20.5,3.2231,0.3862,0
115.0,34.72,20.54,3.2208,0.3981,0
116.0,34.45,20.59,3.2298,0.4005,0
117.0,34.31,20.62,3.2349,0.407,0
118.0,34.26,20.66,3.2273,0.3928,0
119.0,34.29,20.7,3.2478,0.3985,0
120.0,34.81,20.74,3.2494,0.4039,0
121.0,35.03,20.79,3.2469,0.3869,0
122.0,34.61,20.82,3.2322,0.3762,0
123.0,34.49,20.86,3.2289,0.4109,0
124.0,34.51,20.9,3.2255,0.4043,0
125.0,35.0,20.94,3.2474,0.3939,0
126.0,34.82,20.98,3.2299,0.3983,0
127.0,34.92,21.02,3.2425,0.3807,0
128.0,35.09,21.06,3.2374,0.3873,0
129.0,35.31,21.1,3.2414,0.3935,0
130.0,35.12,21.14,3.2357,0.3968,0
131.0,35.26,21.18,3.2285,0.3916,0
132.0,35.3,21.22,3.2177,0.3797,0
133.0,35.07,21.26,3.2375,0.3919,0
134.0,35.55,21.3,3.2375,0.3855,0
135.0,35.51,21.34,3.2468,0.3914,0
136.0,35.88,21.39,3.2234,0.3875,0
137.0,35.95,21.43,3.2381,0.3953,0
138.0,35.78,21.47,3.2356,0.382,0
139.0,35.65,21.51,3.2351,0.3887,0
140.0,35.79,21.56,3.2273,0.3972,0
141.0,36.34,21.6,3.2334,0.4037,0
142.0,36.05,21.64,3.2332,0.3763,0
143.0,36.11,21.69,3.2292,0.3731,0
144.0,36.48,21.73,3.2431,0.3961,0
145.0,36.44,21.78,3.2343,0.3953,0
146.0,36.02,21.82,3.2384,0.3994,0
147.0,36.3,21.86,3.2354,0.3929,0
148.0,36.48,21.9,3.2292,0.4005,0
149.0,36.32,21.94,3.2329,0.3921,0
150.0,36.66,21.99,3.2554,0.3934,0
151.0,36.48,22.03,3.2329,0.3755,0
152.0,36.73,22.07,3.2293,0.3808,0
153.0,36.71,22.11,3.2321,0.3859,0
154.0,36.84,22.16,3.2335,0.3939,0
155.0,37.03,22.2,3.2377,0.385,0
156.0,37.05,22.25,3.2313,0.3797,0
157.0,37.07,22.29,3.2401,0.3836,0
158.0,37.28,22.34,3.2276,0.3926,0
159.0,36.83,22.38,3.2262,0.3938,0
160.0,37.5,22.42,3.2296,0.3955,0
161.0,37.44,22.47,3.2366,0.3942,0
162.0,37.19,22.51,3.2375,0.3744,0
163.0,37.47,22.55,3.2437,0.3837,0
164.0,37.32,22.6,3.2419,0.3918,0
165.0,37.11,22.63,3.2494,0.3969,0
166.0,37.53,22.68,3.2225,0.3983,0
167.0,37.54,22.72,3.2409,0.3959,0
168.0,37.84,22.76,3.2409,0.401,0
169.0,37.81,22.81,3.2211,0.396,0
170.0,38.0,22.85,3.2211,0.3821,0
171.0,37.81,22.9,3.2442,0.3861,0
172.0,37.5,22.93,3.2343,0.3932,0
173.0,38.07,22.98,3.2425,0.3818,0
174.0,38.31,23.02,3.23,0.4037,0
175.0,38.18,23.07,3.2336,0.3902,0
176.0,38.17,23.11,3.2303,0.3967,0
177.0,38.41,23.16,3.2486,0.3869,0
178.0,38.06,23.2,3.2517,0.3845,0
179.0,38.5,23.24,3.2444,0.3993,0
