Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,23.04,15.25,3.2152,0.2873,0
1.0,24.11,15.27,3.1959,0.2878,0
2.0,23.1,15.27,3.2276,0.2909,0
3.0,23.82,15.29,3.1989,0.2819,0
4.0,23.59,15.3,3.1949,0.272,0
5.0,24.01,15.32,3.196,0.2863,0
6.0,23.4,15.32,3.2054,0.2947,0
7.0,23.9,15.34,3.2135,0.2775,0
8.0,24.14,15.36,3.2099,0.2855,0
9.0,24.11,15.38,3.219,0.281,0
10.0,23.38,15.39,3.2083,0.2813,0
11.0,23.63,15.4,3.2193,0.2852,0
12.0,23.76,15.41,3.2036,0.2707,0
13.0,24.22,15.43,3.2035,0.2877,0
14.0,24.39,15.45,3.2044,0.2731,0
15.0,24.86,15.49,3.214,0.2923,0
16.0,24.41,15.51,3.1951,0.2907,0
17.0,24.96,15.54,3.1921,0.2886,0
18.0,23.99,15.56,3.1991,0.2687,0
19.0,23.94,15.57,3.1977,0.2896,0
20.0,24.42,15.59,3.2058,0.2658,0
21.0,24.41,15.61,3.1931,0.2824,0
22.0,24.87,15.64,3.2084,0.282,0
23.0,24.25,15.66,3.2156,0.2838,0
24.0,24.53,15.68,3.2078,0.2879,0
25.0,24.73,15.7,3.2102,0.2907,0
26.0,25.25,15.74,3.2189,0.2916,0
27.0,24.49,15.76,3.2121,0.2983,0
28.0,25.35,15.79,3.1908,0.2823,0
29.0,25.45,15.83,3.2147,0.2888,0
30.0,25.34,15.86,3.1981,0.2731,0
31.0,25.81,15.91,3.2164,0.2936,0
32.0,24.82,15.93,3.2042,0.2898,0
33.0,25.27,15.96,3.1967,0.2689,0
34.0,24.94,15.98,3.1917,0.2744,0
35.0,25.82,16.02,3.2103,0.2808,0
36.0,26.0,16.06,3.2181,0.2828,0
37.0,26.19,16.11,3.2174,0.2719,0
38.0,25.67,16.14,3.2155,0.2789,0
39.0,25.93,16.18,3.1989,0.29,0
40.0,26.55,16.23,3.1923,0.2891,0
41.0,26.35,16.28,3.2141,0.282,0
42.0,26.64,16.33,3.2093,0.2606,0
43.0,25.57,16.35,3.1924,0.2745,0
44.0,26.1,16.39,3.2085,0.2735,0
45.0,25.91,16.42,3.2016,0.2876,0
46.0,26.02,16.45,3.1864,0.279,0
47.0,26.09,16.49,3.1996,0.2601,0
48.0,26.27,16.52,3.1922,0.2855,0
49.0,26.46,16.56,3.2157,0.2765,0
50.0,26.59,16.6,3.2153,0.2746,0
51.0,27.14,16.66,3.1987,0.2922,0
52.0,26.37,16.69,3.2067,0.2891,0
53.0,27.73,16.75,3.2121,0.3003,0
54.0,26.8,16.79,3.2175,0.2745,0
