Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,28.7,17.29,3.3874,0.3273,0
1.0,29.26,17.3,3.3868,0.3189,0
2.0,28.86,17.31,3.4002,0.3291,0
3.0,29.7,17.34,3.3932,0.3263,0
4.0,31.79,17.43,3.388,0.3232,0
5.0,30.46,17.48,3.3907,0.3164,0
6.0,29.87,17.5,3.4092,0.3225,0
7.0,31.57,17.58,3.3926,0.3383,0
8.0,30.12,17.61,3.3938,0.3158,0
9.0,29.58,17.62,3.3981,0.331,0
10.0,31.7,17.7,3.4064,0.324,0
11.0,31.2,17.75,3.3926,0.336,0
12.0,31.34,17.81,3.3813,0.3222,0
13.0,29.81,17.82,3.4007,0.3181,0
14.0,32.17,17.9,3.3832,0.3287,0
15.0,30.43,17.93,3.3966,0.3468,0
16.0,31.72,17.99,3.3897,0.3351,0
17.0,31.68,18.05,3.3949,0.3257,0
18.0,31.52,18.1,3.4087,0.3238,0
19.0,30.34,18.11,3.3935,0.3045,0
20.0,30.37,18.12,3.4155,0.3443,0
21.0,32.01,18.18,3.3887,0.3199,0
22.0,31.23,18.22,3.3924,0.3238,0
23.0,31.61,18.26,3.3898,0.3296,0
24.0,31.63,18.31,3.403,0.3481,0
25.0,31.66,18.35,3.4057,0.3353,0
26.0,31.09,18.37,3.406,0.3195,0
27.0,31.68,18.41,3.3938,0.3254,0
28.0,32.33,18.47,3.3844,0.3185,0
29.0,32.61,18.53,3.3974,0.3269,0
30.0,32.68,18.6,3.3941,0.3246,0
31.0,31.67,18.63,3.401,0.3176,0
32.0,30.8,18.63,3.3845,0.3412,0
33.0,31.96,18.66,3.4164,0.3258,0
34.0,33.88,18.76,3.3871,0.3311,0
35.0,32.82,18.81,3.4021,0.3173,0
36.0,31.1,18.81,3.3987,0.3212,0
37.0,32.57,18.86,3.4032,0.3342,0
38.0,32.74,18.91,3.395,0.3453,0
39.0,32.06,18.94,3.398,0.333,0
40.0,33.32,19.0,3.4022,0.3385,0
41.0,34.52,19.1,3.3827,0.3279,0
42.0,33.25,19.15,3.3984,0.336,0
