Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,26.85,14.96,3.4031,0.2317,0
1.0,26.49,14.96,3.3948,0.245,0
2.0,26.67,14.95,3.3987,0.2517,0
3.0,27.17,14.96,3.3768,0.242,0
4.0,26.65,14.96,3.3828,0.2426,0
5.0,26.87,14.96,3.3796,0.2383,0
6.0,26.98,14.96,3.3849,0.2371,0
7.0,27.58,14.98,3.3892,0.2308,0
8.0,27.31,14.99,3.3869,0.2334,0
9.0,27.25,14.99,3.3941,0.2351,0
10.0,27.17,15.0,3.3941,0.2268,0
11.0,27.58,15.01,3.3766,0.243,0
12.0,27.95,15.04,3.3823,0.2307,0
13.0,28.05,15.06,3.3745,0.2151,0
14.0,27.75,15.08,3.3852,0.223,0
15.0,28.36,15.11,3.4076,0.2364,0
16.0,28.18,15.13,3.3985,0.2439,0
17.0,28.27,15.15,3.3816,0.2336,0
18.0,28.76,15.19,3.3822,0.24,0
19.0,29.44,15.24,3.3833,0.2424,0
20.0,29.29,15.28,3.4001,0.2301,0
21.0,28.72,15.31,3.3792,0.2266,0
22.0,28.6,15.34,3.3836,0.2371,0
23.0,29.05,15.37,3.3897,0.252,0
24.0,29.1,15.41,3.3984,0.2276,0
25.0,29.67,15.45,3.4129,0.2352,0
26.0,29.28,15.49,3.4071,0.24,0
27.0,29.72,15.53,3.376,0.2355,0
28.0,29.63,15.58,3.4069,0.2195,0
29.0,29.96,15.62,3.3857,0.2307,0
30.0,29.45,15.66,3.4021,0.2276,0
31.0,29.43,15.69,3.3916,0.2358,0
32.0,29.89,15.73,3.4021,0.231,0
33.0,29.93,15.77,3.3995,0.2371,0
34.0,30.28,15.82,3.3928,0.2309,0
35.0,30.72,15.87,3.4076,0.2394,0
36.0,30.79,15.93,3.3808,0.2379,0
37.0,30.66,15.98,3.3911,0.2518,0
38.0,30.49,16.02,3.3858,0.2275,0
39.0,30.76,16.07,3.3776,0.2346,0
40.0,31.37,16.13,3.3914,0.2142,0
41.0,30.81,16.18,3.3966,0.2304,0
42.0,31.17,16.23,3.391,0.2064,0
43.0,31.27,16.28,3.367,0.2457,0
44.0,31.59,16.34,3.3892,0.2321,0
45.0,32.12,16.41,3.3827,0.2222,0
46.0,31.56,16.46,3.3904,0.2451,0
47.0,31.75,16.52,3.3965,0.2261,0
48.0,32.73,16.59,3.3839,0.2389,0
49.0,32.17,16.65,3.3941,0.2368,0
50.0,31.99,16.71,3.3985,0.2368,0
51.0,32.2,16.76,3.3926,0.2481,0
52.0,32.36,16.82,3.373,0.2345,0
53.0,32.31,16.88,3.3804,0.2397,0
54.0,32.88,16.94,3.3933,0.2372,0
55.0,32.98,17.01,3.3866,0.2281,0
56.0,32.67,17.06,3.404,0.2494,0
57.0,33.28,17.13,3.4109,0.219,0
