Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,27.36,18.01,3.2747,0.3789,0
1.0,27.23,18.0,3.2567,0.3732,0
2.0,27.37,18.01,3.2517,0.3841,0
3.0,27.2,18.0,3.2518,0.3703,0
4.0,27.76,18.01,3.2619,0.3768,0
5.0,27.21,18.01,3.2637,0.359,0
6.0,27.74,18.01,3.2517,0.3595,0
7.0,27.83,18.02,3.2553,0.3486,0
8.0,27.92,18.02,3.268,0.3741,0
9.0,28.01,18.03,3.26,0.372,0
10.0,27.88,18.04,3.2562,0.3787,0
11.0,27.74,18.04,3.2689,0.3747,0
12.0,27.87,18.05,3.27,0.3644,0
13.0,28.09,18.06,3.2636,0.3715,0
14.0,27.85,18.06,3.2726,0.3792,0
15.0,28.25,18.08,3.2686,0.3891,0
16.0,28.46,18.09,3.2494,0.3483,0
17.0,28.43,18.1,3.2814,0.3529,0
18.0,28.45,18.11,3.2595,0.368,0
19.0,28.19,18.12,3.2777,0.3825,0
20.0,28.11,18.13,3.2495,0.3599,0
21.0,28.37,18.14,3.2664,0.3678,0
22.0,28.69,18.16,3.2612,0.3797,0
23.0,28.19,18.17,3.2548,0.3705,0
24.0,28.91,18.18,3.2797,0.3595,0
25.0,28.38,18.19,3.2592,0.357,0
26.0,29.02,18.21,3.2653,0.3749,0
27.0,28.53,18.23,3.2609,0.3662,0
28.0,28.84,18.24,3.2477,0.3662,0
29.0,29.01,18.26,3.284,0.3745,0
30.0,28.98,18.28,3.2595,0.3727,0
31.0,29.2,18.3,3.2766,0.3592,0
32.0,29.09,18.31,3.2597,0.3865,0
33.0,29.05,18.33,3.2632,0.3642,0
34.0,29.2,18.35,3.2433,0.3783,0
35.0,29.48,18.37,3.2458,0.3794,0
36.0,29.36,18.39,3.2665,0.3813,0
37.0,29.33,18.41,3.268,0.3765,0
38.0,29.53,18.43,3.272,0.382,0
39.0,29.39,18.45,3.2677,0.3676,0
40.0,29.25,18.47,3.2789,0.3605,0
41.0,29.37,18.49,3.2529,0.3395,0
42.0,29.78,18.51,3.2673,0.384,0
43.0,29.77,18.54,3.2528,0.3747,0
44.0,29.56,18.56,3.2711,0.3777,0
45.0,29.57,18.58,3.2558,0.356,0
46.0,29.84,18.6,3.2707,0.3643,0
47.0,29.83,18.62,3.2608,0.3768,0
48.0,29.82,18.64,3.2521,0.3625,0
49.0,30.33,18.67,3.275,0.3676,0
50.0,30.08,18.7,3.254,0.373,0
51.0,29.9,18.72,3.2634,0.3786,0
52.0,30.42,18.75,3.2574,0.3844,0
53.0,30.57,18.78,3.2519,0.3815,0
54.0,29.98,18.8,3.2655,0.3795,0
55.0,30.09,18.82,3.2599,0.3597,0
56.0,30.38,18.85,3.2728,0.3671,0
57.0,30.34,18.87,3.2723,0.3857,0
58.0,30.49,18.9,3.2405,0.3555,0
59.0,30.83,18.93,3.2717,0.3695,0
60.0,30.63,18.96,3.2504,0.3727,0
61.0,30.61,18.99,3.253,0.3954,0
62.0,30.73,19.01,3.2657,0.3762,0
63.0,30.82,19.04,3.2651,0.3721,0
64.0,30.72,19.07,3.2612,0.3495,0
65.0,31.18,19.1,3.2527,0.3718,0
66.0,31.25,19.13,3.2673,0.3845,0
