Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,24.47,14.22,3.353,0.2731,0
1.0,23.95,14.2,3.3545,0.2846,0
2.0,24.92,14.22,3.3646,0.2708,0
3.0,24.47,14.22,3.3659,0.2522,0
4.0,24.39,14.22,3.3651,0.2881,0
5.0,24.04,14.2,3.3705,0.2678,0
6.0,24.4,14.2,3.3882,0.267,0
7.0,24.36,14.2,3.3755,0.2663,0
8.0,24.8,14.21,3.3767,0.2679,0
9.0,24.7,14.22,3.3634,0.266,0
10.0,25.0,14.24,3.3626,0.278,0
11.0,24.84,14.25,3.3863,0.2744,0
12.0,25.19,14.27,3.3484,0.2772,0
13.0,24.77,14.28,3.3775,0.2787,0
14.0,25.63,14.32,3.3854,0.2782,0
15.0,24.84,14.33,3.3711,0.258,0
16.0,25.56,14.36,3.3778,0.2747,0
17.0,24.99,14.37,3.3602,0.2806,0
18.0,25.29,14.4,3.3771,0.2608,0
19.0,25.19,14.41,3.3694,0.2799,0
20.0,24.86,14.42,3.3657,0.2762,0
21.0,25.14,14.43,3.357,0.2778,0
22.0,25.69,14.46,3.3888,0.2784,0
23.0,25.95,14.5,3.3877,0.2848,0
24.0,25.48,14.53,3.3763,0.2885,0
25.0,25.41,14.55,3.3755,0.263,0
26.0,25.83,14.58,3.3651,0.2832,0
27.0,25.89,14.61,3.3588,0.2684,0
28.0,25.95,14.64,3.371,0.2697,0
29.0,25.82,14.67,3.3552,0.2811,0
30.0,25.88,14.7,3.3743,0.2777,0
31.0,26.7,14.76,3.3727,0.2854,0
32.0,26.32,14.8,3.3664,0.2675,0
33.0,26.27,14.83,3.3613,0.2874,0
34.0,26.2,14.86,3.3516,0.2621,0
35.0,26.22,14.9,3.3504,0.271,0
36.0,26.14,14.92,3.3607,0.2653,0
37.0,26.76,14.97,3.3662,0.2833,0
38.0,26.41,15.0,3.379,0.2814,0
39.0,26.27,15.03,3.3848,0.2573,0
40.0,26.7,15.07,3.3787,0.2731,0
41.0,26.38,15.1,3.3607,0.2554,0
42.0,27.28,15.16,3.3712,0.2936,0
43.0,26.08,15.17,3.3757,0.2703,0
44.0,27.55,15.23,3.3698,0.2886,0
45.0,26.61,15.26,3.367,0.269,0
46.0,26.73,15.29,3.3739,0.2648,0
