Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,23.59,14.53,3.3195,0.2484,0
1.0,24.31,14.55,3.3291,0.239,0
2.0,25.43,14.6,3.3316,0.2295,0
3.0,24.61,14.62,3.3044,0.2492,0
4.0,24.84,14.65,3.3334,0.243,0
5.0,24.98,14.68,3.3302,0.2388,0
6.0,25.51,14.72,3.3447,0.2569,0
7.0,25.57,14.77,3.3366,0.237,0
8.0,25.95,14.82,3.3447,0.2517,0
9.0,25.72,14.86,3.3556,0.2562,0
10.0,25.69,14.9,3.344,0.2467,0
11.0,26.02,14.95,3.3411,0.2512,0
12.0,24.76,14.97,3.3396,0.2376,0
13.0,25.52,15.0,3.3185,0.2414,0
14.0,25.53,15.03,3.3439,0.2483,0
15.0,25.37,15.06,3.3341,0.2425,0
16.0,25.91,15.1,3.3325,0.2358,0
17.0,25.75,15.13,3.3406,0.2479,0
18.0,26.0,15.17,3.3198,0.2228,0
19.0,26.53,15.22,3.3287,0.2405,0
20.0,26.06,15.26,3.3367,0.257,0
21.0,26.58,15.3,3.3278,0.2202,0
22.0,26.52,15.35,3.3272,0.2489,0
23.0,26.0,15.38,3.3392,0.2386,0
24.0,26.23,15.41,3.3281,0.2329,0
25.0,26.3,15.45,3.3354,0.2519,0
26.0,26.81,15.5,3.3426,0.2375,0
27.0,26.79,15.54,3.3326,0.2443,0
28.0,26.73,15.58,3.3461,0.2295,0
29.0,26.86,15.63,3.3266,0.2482,0
30.0,26.58,15.66,3.3513,0.2447,0
31.0,26.99,15.7,3.3274,0.2475,0
32.0,26.7,15.74,3.3257,0.2484,0
33.0,26.31,15.76,3.334,0.2585,0
34.0,27.07,15.8,3.3337,0.2362,0
35.0,26.92,15.84,3.322,0.2345,0
36.0,26.69,15.87,3.3485,0.2553,0
37.0,27.21,15.91,3.3303,0.2547,0
38.0,28.16,15.97,3.3485,0.2606,0
39.0,27.38,16.02,3.3428,0.2497,0
40.0,28.28,16.08,3.3271,0.249,0
41.0,27.85,16.13,3.3433,0.2447,0
42.0,26.99,16.15,3.3458,0.2285,0
43.0,28.3,16.21,3.3361,0.2513,0
44.0,26.91,16.23,3.3486,0.2184,0
45.0,28.3,16.29,3.3248,0.2347,0
46.0,28.41,16.34,3.3444,0.2327,0
47.0,28.4,16.4,3.3432,0.2492,0
48.0,27.69,16.43,3.3375,0.2389,0
49.0,27.93,16.47,3.3442,0.2544,0
50.0,28.28,16.51,3.3332,0.2375,0
51.0,28.34,16.56,3.3107,0.2477,0
52.0,28.96,16.62,3.3303,0.2492,0
53.0,28.66,16.67,3.3285,0.2514,0
54.0,27.82,16.69,3.3282,0.2479,0
55.0,29.22,16.75,3.3371,0.2328,0
56.0,29.19,16.81,3.3296,0.2303,0
57.0,28.56,16.85,3.3205,0.2481,0
58.0,29.39,16.91,3.3446,0.251,0
59.0,28.81,16.95,3.3284,0.2521,0
60.0,29.91,17.02,3.3318,0.2499,0
61.0,29.08,17.07,3.3334,0.2399,0
62.0,28.64,17.1,3.3338,0.2455,0
63.0,29.37,17.15,3.3462,0.2439,0
64.0,28.51,17.17,3.3507,0.2599,0
65.0,28.86,17.21,3.3355,0.2608,0
66.0,29.48,17.25,3.3373,0.2391,0
67.0,28.65,17.28,3.3268,0.2285,0
68.0,30.24,17.34,3.3523,0.2442,0
69.0,29.89,17.4,3.3438,0.2469,0
70.0,29.6,17.44,3.3412,0.229,0
71.0,29.16,17.47,3.3436,0.2625,0
72.0,29.76,17.52,3.361,0.2567,0
73.0,29.84,17.56,3.3235,0.2545,0
74.0,30.02,17.61,3.3349,0.2385,0
75.0,29.99,17.65,3.3445,0.2388,0
76.0,30.33,17.71,3.3336,0.2452,0
77.0,30.06,17.75,3.3303,0.2415,0
78.0,29.75,17.78,3.3117,0.2455,0
79.0,30.34,17.83,3.3493,0.2568,0
80.0,30.82,17.89,3.3288,0.2502,0
