Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,22.54,11.56,3.3464,0.3336,0
1.0,22.94,11.57,3.349,0.3213,0
2.0,23.68,11.59,3.3688,0.3391,0
3.0,22.95,11.6,3.3553,0.3299,0
4.0,23.38,11.62,3.3646,0.3456,0
5.0,23.73,11.64,3.3451,0.3308,0
6.0,22.47,11.64,3.3589,0.3377,0
7.0,23.18,11.65,3.3541,0.3237,0
8.0,23.7,11.67,3.3474,0.3292,0
9.0,23.12,11.68,3.3575,0.3506,0
10.0,23.29,11.69,3.3535,0.339,0
11.0,23.86,11.71,3.354,0.3146,0
12.0,23.46,11.73,3.3761,0.3113,0
13.0,23.61,11.74,3.3485,0.3406,0
14.0,23.94,11.77,3.3501,0.3373,0
15.0,24.08,11.79,3.3711,0.3346,0
16.0,24.33,11.82,3.3614,0.3421,0
17.0,24.64,11.86,3.3545,0.3404,0
18.0,24.05,11.88,3.3502,0.3404,0
19.0,24.74,11.91,3.355,0.3339,0
20.0,24.32,11.94,3.3542,0.3325,0
21.0,24.6,11.97,3.3557,0.3306,0
22.0,24.64,12.0,3.3495,0.3238,0
23.0,25.64,12.05,3.3479,0.328,0
24.0,25.94,12.11,3.3625,0.3417,0
25.0,25.18,12.15,3.3489,0.331,0
26.0,26.02,12.2,3.3628,0.3282,0
27.0,25.79,12.25,3.3601,0.3219,0
28.0,25.73,12.29,3.3678,0.3386,0
29.0,25.12,12.32,3.3424,0.3352,0
30.0,26.01,12.37,3.3705,0.325,0
31.0,25.29,12.41,3.3537,0.3303,0
32.0,24.39,12.42,3.3647,0.3303,0
33.0,25.63,12.46,3.3619,0.3231,0
34.0,25.16,12.49,3.3549,0.3301,0
35.0,26.18,12.54,3.3548,0.3122,0
36.0,25.35,12.57,3.3528,0.338,0
37.0,26.51,12.62,3.3524,0.3345,0
38.0,25.5,12.65,3.353,0.337,0
39.0,26.32,12.69,3.3591,0.3152,0
40.0,25.91,12.73,3.3525,0.331,0
41.0,26.62,12.78,3.3502,0.3324,0
42.0,26.27,12.82,3.3447,0.331,0
43.0,26.51,12.87,3.3496,0.3279,0
44.0,26.53,12.91,3.3703,0.3365,0
45.0,27.41,12.97,3.3528,0.3412,0
46.0,26.8,13.02,3.3682,0.3194,0
47.0,26.13,13.05,3.3516,0.3331,0
48.0,26.68,13.09,3.358,0.3365,0
49.0,26.28,13.13,3.3377,0.3244,0
50.0,27.49,13.18,3.3508,0.3518,0
51.0,28.38,13.26,3.3538,0.3116,0
52.0,27.21,13.3,3.3465,0.3456,0
53.0,27.4,13.35,3.3702,0.3435,0
54.0,27.26,13.4,3.3407,0.3189,0
55.0,26.92,13.44,3.3457,0.3575,0
56.0,27.0,13.48,3.3562,0.3253,0
57.0,28.13,13.54,3.3516,0.3335,0
58.0,26.14,13.55,3.3421,0.3131,0
59.0,28.17,13.61,3.3426,0.3297,0
60.0,28.27,13.67,3.3582,0.3205,0
61.0,27.06,13.7,3.3374,0.3383,0
62.0,27.06,13.74,3.3582,0.3283,0
63.0,28.39,13.8,3.3679,0.3531,0
64.0,27.63,13.84,3.3683,0.3351,0
65.0,29.31,13.91,3.3474,0.3203,0
66.0,27.62,13.95,3.3466,0.3377,0
67.0,28.86,14.01,3.3685,0.323,0
68.0,28.97,14.07,3.3482,0.3295,0
69.0,29.14,14.14,3.355,0.3276,0
70.0,28.64,14.19,3.3572,0.3474,0
71.0,29.45,14.25,3.36,0.3341,0
72.0,29.62,14.32,3.3513,0.3201,0
73.0,29.22,14.38,3.3464,0.3386,0
74.0,28.37,14.42,3.3601,0.325,0
75.0,29.25,14.48,3.3442,0.3368,0
76.0,28.81,14.52,3.3496,0.3424,0
77.0,30.02,14.59,3.3624,0.3134,0
78.0,29.24,14.65,3.3594,0.3394,0
79.0,29.08,14.69,3.3728,0.3371,0
80.0,28.94,14.74,3.3393,0.3514,0
81.0,29.01,14.78,3.3482,0.3335,0
82.0,30.21,14.84,3.3635,0.3251,0
83.0,29.52,14.89,3.342,0.3189,0
84.0,30.33,14.96,3.3595,0.3396,0
85.0,29.38,15.0,3.3548,0.3407,0
86.0,28.79,15.04,3.354,0.3369,0
87.0,30.48,15.1,3.3503,0.3412,0
88.0,30.05,15.15,3.3694,0.3215,0
89.0,29.44,15.19,3.3503,0.3289,0
90.0,30.47,15.25,3.3595,0.3351,0
91.0,30.62,15.32,3.3577,0.3283,0
92.0,30.67,15.38,3.3755,0.3332,0
93.0,30.26,15.43,3.3613,0.3229,0
94.0,30.76,15.49,3.3475,0.3418,0
95.0,31.19,15.55,3.3531,0.3392,0
96.0,30.09,15.59,3.3378,0.3344,0
97.0,30.22,15.64,3.3635,0.3338,0
98.0,31.07,15.7,3.3568,0.3136,0
99.0,30.88,15.75,3.3812,0.3391,0
100.0,31.42,15.82,3.3357,0.3446,0
101.0,31.78,15.89,3.3581,0.3314,0
102.0,32.16,15.96,3.3701,0.3364,0
103.0,32.37,16.04,3.3662,0.3441,0
104.0,31.56,16.1,3.3458,0.3257,0
105.0,31.97,16.16,3.3564,0.3289,0
106.0,31.85,16.22,3.3535,0.3173,0
107.0,32.89,16.3,3.3491,0.3442,0
108.0,30.85,16.34,3.3544,0.3353,0
109.0,32.61,16.41,3.3505,0.338,0
110.0,32.0,16.47,3.3621,0.3089,0
111.0,32.44,16.53,3.3529,0.3201,0
112.0,32.79,16.6,3.3413,0.3266,0
113.0,31.73,16.65,3.3627,0.3205,0
114.0,33.17,16.72,3.3524,0.3421,0
115.0,33.31,16.8,3.3576,0.3408,0
116.0,33.32,16.87,3.326,0.3334,0
117.0,33.0,16.94,3.3574,0.3393,0
118.0,32.87,17.0,3.3642,0.3181,0
119.0,32.83,17.06,3.3442,0.3497,0
120.0,32.87,17.11,3.3591,0.3229,0
121.0,33.25,17.18,3.3517,0.3363,0
122.0,33.71,17.25,3.3533,0.3245,0
123.0,32.68,17.29,3.3451,0.3343,0
124.0,33.47,17.36,3.3611,0.3383,0
125.0,33.04,17.41,3.3493,0.3272,0
126.0,33.23,17.46,3.3525,0.3152,0
127.0,33.51,17.52,3.3668,0.3293,0
128.0,34.47,17.6,3.3748,0.3371,0
129.0,34.09,17.67,3.3748,0.3238,0
130.0,32.99,17.71,3.3552,0.3155,0
131.0,34.71,17.78,3.3496,0.3216,0
132.0,34.41,17.85,3.364,0.3203,0
133.0,33.23,17.9,3.3631,0.3458,0
134.0,33.86,17.95,3.3506,0.3326,0
135.0,33.74,18.0,3.3604,0.3272,0
136.0,35.37,18.08,3.3511,0.3225,0
137.0,34.06,18.13,3.3677,0.3312,0
138.0,34.54,18.19,3.3601,0.3447,0
139.0,34.05,18.24,3.3493,0.3279,0
140.0,34.53,18.3,3.3563,0.3258,0
141.0,34.49,18.36,3.3524,0.3435,0
142.0,34.84,18.42,3.3441,0.3235,0
143.0,34.48,18.47,3.3733,0.3322,0
144.0,34.73,18.53,3.3614,0.3296,0
145.0,34.93,18.58,3.36,0.3412,0
146.0,34.71,18.64,3.3619,0.3421,0
147.0,35.73,18.71,3.3498,0.3209,0
148.0,34.98,18.76,3.3616,0.3317,0
149.0,34.86,18.81,3.3444,0.3254,0
150.0,34.35,18.85,3.3546,0.3303,0
151.0,35.16,18.9,3.3345,0.3463,0
152.0,35.54,18.96,3.3477,0.3324,0
153.0,34.4,19.0,3.3482,0.3328,0
154.0,35.67,19.06,3.3558,0.3195,0
155.0,36.18,19.13,3.3489,0.3261,0
156.0,36.23,19.2,3.3567,0.3321,0
157.0,36.16,19.26,3.3441,0.3195,0
158.0,36.53,19.33,3.3573,0.3115,0
159.0,36.57,19.4,3.3678,0.3278,0
160.0,36.76,19.47,3.3473,0.3238,0
161.0,36.86,19.54,3.365,0.3219,0
162.0,36.48,19.6,3.3486,0.3488,0
163.0,37.68,19.69,3.3417,0.334,0
164.0,36.27,19.74,3.3565,0.3199,0
165.0,36.24,19.79,3.3474,0.3259,0
166.0,37.37,19.86,3.3395,0.3485,0
167.0,36.69,19.92,3.3557,0.3318,0
168.0,35.7,19.96,3.352,0.3321,0
169.0,37.61,20.03,3.3577,0.3126,0
170.0,36.72,20.08,3.3454,0.3312,0
171.0,36.37,20.13,3.3698,0.3225,0
172.0,37.66,20.2,3.3497,0.3365,0
173.0,37.53,20.26,3.3448,0.3364,0
174.0,38.38,20.34,3.3461,0.333,0
175.0,37.99,20.41,3.3532,0.3309,0
176.0,36.88,20.46,3.3601,0.3364,0
177.0,37.08,20.51,3.3664,0.3268,0
178.0,36.47,20.54,3.3582,0.3373,0
179.0,37.23,20.59,3.3577,0.3285,0
180.0,37.64,20.65,3.3568,0.3264,0
181.0,38.18,20.71,3.3328,0.3206,0
182.0,38.19,20.77,3.3678,0.3177,0
183.0,38.11,20.84,3.3528,0.3296,0
184.0,37.06,20.87,3.3467,0.3476,0
185.0,38.69,20.94,3.3319,0.34,0
186.0,38.51,21.01,3.3561,0.3324,0
187.0,39.29,21.08,3.3561,0.3218,0
188.0,38.58,21.15,3.3618,0.3291,0
189.0,39.9,21.23,3.3627,0.331,0
190.0,39.8,21.31,3.3605,0.3532,0
191.0,39.29,21.38,3.3514,0.3347,0
192.0,39.45,21.45,3.3501,0.3285,0
193.0,38.82,21.51,3.3394,0.3198,0
194.0,39.83,21.58,3.3594,0.3293,0
195.0,38.89,21.64,3.3704,0.3146,0
196.0,39.42,21.7,3.3529,0.3371,0
197.0,39.76,21.77,3.3419,0.3537,0
198.0,40.71,21.86,3.357,0.3249,0
199.0,39.31,21.91,3.3632,0.3381,0
200.0,38.9,21.96,3.3564,0.3284,0
201.0,39.89,22.02,3.3594,0.3407,0
202.0,40.1,22.09,3.3495,0.3466,0
203.0,40.27,22.15,3.3794,0.3379,0
204.0,39.6,22.21,3.3571,0.3371,0
205.0,40.82,22.28,3.3443,0.323,0
206.0,39.79,22.34,3.3654,0.3377,0
207.0,40.48,22.4,3.3399,0.3459,0
208.0,40.22,22.46,3.3689,0.3242,0
209.0,39.91,22.51,3.3555,0.3517,0
210.0,40.64,22.57,3.3566,0.3284,0
211.0,40.98,22.64,3.3347,0.3407,0
212.0,41.27,22.71,3.3661,0.3221,0
213.0,41.39,22.79,3.3752,0.3418,0
214.0,41.09,22.85,3.357,0.3266,0
215.0,40.27,22.9,3.3624,0.3427,0
216.0,41.01,22.96,3.3554,0.3358,0
217.0,41.76,23.03,3.3492,0.3266,0
218.0,41.92,23.11,3.3704,0.3263,0
219.0,40.83,23.16,3.3443,0.3252,0
220.0,42.19,23.24,3.3656,0.3336,0
221.0,40.44,23.28,3.3552,0.3531,0
222.0,41.99,23.35,3.3407,0.344,0
223.0,41.69,23.41,3.3649,0.3208,0
224.0,40.89,23.45,3.3392,0.33,0
225.0,41.37,23.51,3.3571,0.3324,0
226.0,41.33,23.56,3.3501,0.3278,0
227.0,41.75,23.61,3.3462,0.3121,0
228.0,41.16,23.66,3.3599,0.3292,0
229.0,42.31,23.72,3.3535,0.3321,0
230.0,42.49,23.79,3.349,0.3247,0
231.0,41.26,23.83,3.3518,0.3083,0
232.0,42.81,23.9,3.3553,0.3239,0
233.0,42.78,23.97,3.3655,0.3312,0
234.0,41.74,24.02,3.3667,0.3519,0
235.0,43.35,24.09,3.3479,0.3281,0
236.0,42.33,24.15,3.3539,0.3365,0
237.0,43.0,24.21,3.3662,0.3357,0
238.0,42.1,24.26,3.345,0.3322,0
239.0,43.82,24.34,3.3465,0.3332,0
240.0,43.11,24.4,3.3497,0.3226,0
241.0,42.83,24.46,3.3494,0.3345,0
242.0,42.69,24.51,3.3781,0.3299,0
243.0,42.94,24.57,3.3425,0.3218,0
244.0,43.37,24.63,3.3495,0.3401,0
245.0,43.46,24.69,3.3487,0.3105,0
246.0,43.84,24.76,3.3461,0.3452,0
247.0,43.14,24.81,3.3726,0.3277,0
248.0,43.05,24.86,3.3578,0.3315,0
249.0,44.04,24.93,3.3572,0.3314,0
250.0,43.43,24.98,3.3734,0.3359,0
251.0,44.19,25.05,3.3499,0.3133,0
252.0,43.66,25.1,3.3616,0.3227,0
253.0,43.86,25.16,3.357,0.3405,0
254.0,44.25,25.23,3.3608,0.3191,0
255.0,45.03,25.3,3.3561,0.3366,0
256.0,44.8,25.37,3.3762,0.3371,0
257.0,45.04,25.45,3.3726,0.3311,0
258.0,44.33,25.5,3.3373,0.3415,0
259.0,43.95,25.55,3.3606,0.3401,0
260.0,45.2,25.62,3.347,0.3166,0
261.0,44.21,25.67,3.3531,0.3321,0
262.0,45.1,25.74,3.3504,0.3567,0
263.0,44.85,25.8,3.3611,0.3352,0
264.0,45.12,25.86,3.3582,0.3336,0
265.0,44.62,25.92,3.3407,0.3423,0
266.0,44.7,25.97,3.3516,0.3341,0
267.0,45.09,26.03,3.3751,0.3405,0
268.0,45.76,26.1,3.3503,0.3442,0
269.0,45.88,26.17,3.3514,0.3393,0
270.0,46.44,26.25,3.3588,0.3302,0
271.0,45.95,26.32,3.3416,0.3429,0
272.0,45.57,26.37,3.3428,0.3326,0
273.0,45.67,26.43,3.3588,0.3261,0
274.0,46.41,26.51,3.3602,0.3283,0
275.0,45.03,26.55,3.3701,0.3243,0
276.0,45.91,26.61,3.3526,0.317,0
277.0,45.31,26.65,3.3545,0.3343,0
278.0,46.1,26.71,3.3521,0.3303,0
279.0,47.12,26.79,3.3551,0.3409,0
280.0,46.78,26.86,3.365,0.3189,0
281.0,45.81,26.91,3.3605,0.325,0
282.0,46.65,26.97,3.3442,0.3468,0
283.0,46.63,27.03,3.3326,0.3172,0
284.0,46.66,27.1,3.3485,0.3181,0
285.0,46.88,27.16,3.3633,0.3247,0
286.0,47.78,27.24,3.3462,0.3292,0
287.0,47.68,27.31,3.3476,0.3494,0
288.0,46.58,27.37,3.3451,0.3302,0
289.0,46.29,27.41,3.3633,0.3475,0
290.0,47.16,27.47,3.3577,0.3481,0
291.0,46.77,27.52,3.3618,0.3269,0
292.0,47.28,27.58,3.3446,0.3156,0
293.0,47.42,27.64,3.3638,0.3437,0
294.0,47.77,27.71,3.365,0.3296,0
295.0,47.43,27.77,3.345,0.3289,0
296.0,47.16,27.82,3.3527,0.3548,0
297.0,48.41,27.89,3.3463,0.3268,0
298.0,47.02,27.94,3.3615,0.3449,0
299.0,47.87,28.0,3.3486,0.3176,0
300.0,48.02,28.06,3.354,0.3312,0
301.0,47.75,28.11,3.3696,0.3353,0
302.0,48.42,28.18,3.3466,0.3499,0
303.0,48.37,28.24,3.3596,0.3304,0
304.0,48.07,28.3,3.3473,0.3342,0
305.0,49.13,28.37,3.3526,0.3169,0
306.0,48.32,28.43,3.366,0.3402,0
307.0,48.3,28.49,3.3683,0.3236,0
308.0,48.91,28.55,3.3183,0.346,0
309.0,48.55,28.61,3.3506,0.3369,0
310.0,49.83,28.69,3.3593,0.3324,0
311.0,48.92,28.75,3.3674,0.3225,0
312.0,49.26,28.82,3.3556,0.339,0
313.0,48.77,28.87,3.3613,0.3314,0
314.0,49.62,28.94,3.361,0.3375,0
315.0,49.16,29.0,3.3672,0.3426,0
316.0,50.09,29.08,3.3732,0.3446,0
317.0,50.07,29.15,3.3586,0.3366,0
318.0,49.85,29.22,3.339,0.326,0
319.0,48.99,29.26,3.3613,0.3259,0
320.0,48.96,29.31,3.3547,0.3387,0
321.0,50.42,29.38,3.3777,0.3411,0
322.0,49.57,29.44,3.3566,0.3206,0
323.0,50.59,29.51,3.3657,0.3458,0
324.0,49.71,29.57,3.3605,0.3345,0
325.0,49.79,29.62,3.3339,0.312,0
326.0,50.44,29.69,3.3519,0.3242,0
327.0,50.66,29.75,3.3287,0.3331,0
328.0,50.55,29.82,3.3514,0.3235,0
329.0,50.07,29.87,3.358,0.3044,0
330.0,50.67,29.94,3.3501,0.3252,0
331.0,50.36,29.99,3.3503,0.3389,0
332.0,51.4,30.07,3.3402,0.3546,0
333.0,50.41,30.12,3.3628,0.3294,0
334.0,50.12,30.16,3.3589,0.3262,0
335.0,50.65,30.22,3.3478,0.3254,0
336.0,50.31,30.27,3.3574,0.3339,0
337.0,52.02,30.35,3.3454,0.3431,0
338.0,51.24,30.41,3.3542,0.3301,0
339.0,51.06,30.46,3.3461,0.3277,0
340.0,52.12,30.54,3.3426,0.3229,0
341.0,51.28,30.6,3.3485,0.3283,0
342.0,51.7,30.66,3.3548,0.3405,0
343.0,51.57,30.72,3.345,0.3429,0
344.0,51.47,30.78,3.3635,0.3263,0
345.0,51.19,30.83,3.3623,0.3293,0
