Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,29.38,14.88,3.3024,0.2988,0
1.0,29.7,14.89,3.2937,0.3049,0
2.0,29.84,14.89,3.2838,0.2983,0
3.0,30.12,14.9,3.2947,0.3076,0
4.0,29.76,14.9,3.2926,0.3073,0
5.0,30.73,14.91,3.2818,0.3134,0
6.0,30.53,14.92,3.2901,0.3001,0
7.0,31.01,14.93,3.2833,0.2987,0
8.0,30.02,14.93,3.2985,0.2989,0
9.0,31.2,14.95,3.2832,0.331,0
10.0,30.13,14.95,3.3021,0.2965,0
11.0,31.49,14.97,3.2809,0.3125,0
12.0,30.55,14.98,3.2903,0.3117,0
13.0,31.22,14.99,3.2851,0.3058,0
14.0,30.77,15.0,3.299,0.2958,0
15.0,30.51,15.01,3.2897,0.3057,0
16.0,31.37,15.02,3.2937,0.3218,0
17.0,31.55,15.03,3.281,0.3025,0
18.0,29.84,15.04,3.271,0.2918,0
19.0,30.1,15.04,3.2888,0.2904,0
20.0,31.6,15.06,3.2979,0.2834,0
21.0,31.48,15.07,3.3115,0.3058,0
22.0,31.82,15.09,3.2983,0.3095,0
23.0,31.1,15.1,3.2919,0.3034,0
24.0,31.02,15.11,3.2926,0.3002,0
25.0,31.03,15.12,3.2956,0.2956,0
26.0,31.37,15.13,3.2729,0.3077,0
27.0,32.24,15.15,3.2853,0.296,0
28.0,32.19,15.17,3.2946,0.3163,0
29.0,32.82,15.19,3.302,0.2931,0
30.0,31.61,15.2,3.2864,0.302,0
31.0,31.37,15.21,3.2948,0.2944,0
32.0,32.41,15.23,3.307,0.2826,0
33.0,32.16,15.25,3.2887,0.3122,0
34.0,31.7,15.26,3.2846,0.2794,0
35.0,31.94,15.28,3.2867,0.3099,0
36.0,31.89,15.29,3.2864,0.3172,0
37.0,33.41,15.32,3.2822,0.3047,0
38.0,31.02,15.33,3.297,0.3169,0
39.0,34.19,15.36,3.2937,0.3043,0
40.0,31.86,15.37,3.2778,0.2942,0
41.0,33.17,15.4,3.3018,0.3114,0
42.0,33.44,15.42,3.2862,0.3057,0
43.0,33.21,15.44,3.3069,0.3075,0
44.0,33.03,15.47,3.2777,0.3201,0
45.0,33.29,15.49,3.2818,0.3086,0
46.0,33.6,15.51,3.2859,0.2737,0
47.0,33.45,15.54,3.2957,0.3168,0
48.0,33.76,15.56,3.3003,0.3126,0
49.0,32.96,15.58,3.2746,0.2978,0
50.0,33.19,15.6,3.3095,0.3086,0
51.0,33.63,15.63,3.2874,0.3094,0
52.0,33.14,15.65,3.3,0.3166,0
53.0,33.54,15.67,3.3013,0.3026,0
54.0,33.3,15.69,3.2925,0.3062,0
55.0,34.07,15.72,3.2948,0.3049,0
