Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,25.79,15.63,3.4068,0.2838,0
1.0,24.6,15.6,3.402,0.2813,0
2.0,23.8,15.55,3.3937,0.2643,0
3.0,24.43,15.52,3.3949,0.2751,0
4.0,26.16,15.53,3.4014,0.2823,0
5.0,24.32,15.5,3.3906,0.2889,0
6.0,25.39,15.49,3.4022,0.2687,0
7.0,25.89,15.5,3.405,0.268,0
8.0,25.47,15.5,3.3892,0.2829,0
9.0,24.56,15.47,3.3969,0.2768,0
10.0,24.94,15.46,3.3764,0.2854,0
11.0,25.41,15.45,3.3911,0.2838,0
12.0,26.19,15.47,3.4049,0.2877,0
13.0,25.71,15.47,3.4066,0.2762,0
14.0,25.7,15.48,3.3883,0.2856,0
15.0,25.71,15.48,3.4112,0.2768,0
16.0,24.74,15.46,3.3858,0.2747,0
17.0,24.51,15.43,3.3922,0.278,0
18.0,26.97,15.47,3.4026,0.2895,0
19.0,27.6,15.52,3.395,0.2807,0
20.0,25.56,15.52,3.4118,0.2638,0
21.0,26.7,15.54,3.3812,0.2935,0
22.0,26.2,15.56,3.4036,0.2725,0
23.0,26.12,15.57,3.3793,0.301,0
24.0,26.02,15.57,3.3894,0.2695,0
25.0,25.79,15.58,3.3825,0.2879,0
26.0,25.67,15.57,3.3915,0.2939,0
27.0,26.36,15.59,3.4088,0.2894,0
28.0,25.46,15.58,3.4117,0.2813,0
29.0,26.86,15.61,3.3904,0.2912,0
30.0,26.13,15.62,3.3841,0.2861,0
31.0,26.16,15.63,3.386,0.2831,0
32.0,27.88,15.68,3.401,0.2878,0
33.0,26.98,15.71,3.3877,0.281,0
34.0,27.87,15.76,3.3952,0.2933,0
35.0,28.58,15.82,3.4068,0.2806,0
36.0,28.05,15.87,3.4038,0.2785,0
37.0,26.69,15.89,3.3946,0.2961,0
38.0,27.66,15.92,3.3917,0.2715,0
39.0,29.14,16.0,3.3888,0.2763,0
40.0,28.71,16.06,3.4061,0.2801,0
41.0,27.75,16.09,3.3796,0.2805,0
42.0,27.22,16.11,3.403,0.2764,0
43.0,28.5,16.16,3.371,0.2901,0
44.0,29.54,16.24,3.4146,0.2908,0
45.0,28.69,16.29,3.3997,0.2786,0
46.0,27.6,16.31,3.4085,0.2698,0
47.0,28.77,16.36,3.3762,0.2823,0
48.0,28.44,16.4,3.3901,0.2875,0
49.0,29.05,16.46,3.4026,0.2821,0
50.0,29.14,16.51,3.3824,0.2612,0
51.0,27.57,16.52,3.3874,0.2848,0
52.0,30.57,16.61,3.4042,0.2824,0
53.0,28.72,16.65,3.4138,0.2841,0
54.0,28.91,16.69,3.4079,0.2969,0
55.0,28.6,16.73,3.3949,0.2914,0
56.0,30.32,16.8,3.4083,0.2827,0
57.0,29.49,16.85,3.4058,0.2953,0
58.0,28.41,16.88,3.3756,0.2927,0
59.0,29.44,16.93,3.3823,0.2907,0
60.0,28.4,16.95,3.3794,0.2745,0
61.0,29.27,16.99,3.3864,0.2725,0
62.0,29.5,17.03,3.3961,0.2911,0
63.0,30.59,17.11,3.409,0.2779,0
64.0,30.98,17.18,3.3772,0.2812,0
65.0,29.44,17.22,3.4027,0.2641,0
66.0,30.6,17.29,3.3898,0.2704,0
67.0,31.0,17.36,3.3793,0.2659,0
68.0,31.05,17.43,3.4039,0.2701,0
69.0,31.16,17.5,3.4056,0.2864,0
70.0,28.63,17.51,3.4035,0.2875,0
71.0,29.47,17.54,3.3873,0.277,0
72.0,31.91,17.62,3.3804,0.2841,0
73.0,31.09,17.69,3.399,0.2705,0
74.0,30.18,17.73,3.403,0.2827,0
75.0,30.09,17.76,3.3883,0.2921,0
76.0,30.54,17.81,3.3999,0.2963,0
77.0,30.11,17.84,3.4025,0.2899,0
78.0,31.82,17.92,3.3888,0.3046,0
79.0,29.86,17.94,3.3962,0.2957,0
80.0,30.26,17.97,3.3873,0.2866,0
81.0,30.46,18.01,3.4031,0.2933,0
82.0,31.03,18.06,3.3873,0.2853,0
83.0,30.6,18.09,3.4064,0.284,0
84.0,30.86,18.14,3.3952,0.2891,0
85.0,30.6,18.17,3.3793,0.2748,0
86.0,32.26,18.24,3.3941,0.2713,0
87.0,30.88,18.28,3.3934,0.2727,0
88.0,32.5,18.36,3.4068,0.2887,0
89.0,32.64,18.44,3.4034,0.2779,0
90.0,31.53,18.48,3.3809,0.2875,0
91.0,30.98,18.52,3.3788,0.289,0
