Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,27.98,16.28,3.2839,0.217,0
1.0,28.26,16.28,3.3014,0.2288,0
2.0,28.91,16.31,3.293,0.2183,0
3.0,28.97,16.34,3.2983,0.2257,0
4.0,28.77,16.36,3.2951,0.2431,0
5.0,29.37,16.39,3.3185,0.2291,0
6.0,27.96,16.39,3.2916,0.2122,0
7.0,28.92,16.41,3.3028,0.2328,0
8.0,29.33,16.44,3.2814,0.2343,0
9.0,29.5,16.48,3.3141,0.2221,0
10.0,29.23,16.5,3.2938,0.2252,0
11.0,29.28,16.53,3.293,0.2258,0
12.0,29.27,16.56,3.2935,0.2211,0
13.0,29.35,16.58,3.2804,0.2098,0
14.0,29.08,16.6,3.2873,0.2192,0
15.0,30.06,16.65,3.3111,0.2141,0
16.0,31.09,16.72,3.2785,0.2161,0
17.0,31.35,16.79,3.2884,0.2436,0
18.0,30.05,16.83,3.2899,0.2346,0
19.0,29.9,16.86,3.2945,0.212,0
20.0,30.45,16.91,3.2905,0.2259,0
21.0,29.77,16.93,3.2816,0.2063,0
22.0,31.61,17.0,3.3013,0.2358,0
23.0,30.36,17.04,3.3061,0.224,0
24.0,29.88,17.06,3.3006,0.222,0
25.0,30.69,17.11,3.2919,0.2364,0
26.0,30.39,17.14,3.3007,0.2121,0
27.0,31.8,17.21,3.2936,0.2206,0
28.0,30.74,17.25,3.3017,0.229,0
29.0,29.43,17.25,3.2801,0.2368,0
30.0,31.99,17.32,3.2746,0.2229,0
31.0,31.88,17.39,3.3014,0.2304,0
32.0,31.13,17.43,3.2808,0.2342,0
33.0,31.71,17.49,3.304,0.2347,0
34.0,29.77,17.49,3.2902,0.2298,0
35.0,31.73,17.54,3.2987,0.2131,0
36.0,30.11,17.55,3.2963,0.2205,0
37.0,31.0,17.58,3.2965,0.2297,0
38.0,32.6,17.66,3.3046,0.2286,0
39.0,31.66,17.7,3.3085,0.2296,0
40.0,31.96,17.76,3.2954,0.2316,0
41.0,33.0,17.84,3.2767,0.2293,0
42.0,31.85,17.88,3.291,0.2375,0
43.0,33.6,17.97,3.2724,0.2188,0
44.0,31.45,18.0,3.304,0.221,0
45.0,32.67,18.06,3.3053,0.2254,0
46.0,33.58,18.14,3.2963,0.2329,0
47.0,31.94,18.18,3.2909,0.2281,0
48.0,31.77,18.21,3.3152,0.2048,0
49.0,33.41,18.28,3.3048,0.2389,0
50.0,32.76,18.33,3.2943,0.2371,0
