Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,24.07,13.11,3.3821,0.2966,0
1.0,23.46,13.09,3.3843,0.278,0
2.0,23.9,13.08,3.3948,0.2755,0
3.0,23.92,13.08,3.3942,0.2911,0
4.0,24.39,13.09,3.3898,0.2932,0
5.0,24.71,13.11,3.3771,0.2954,0
6.0,24.21,13.12,3.3857,0.2904,0
7.0,23.53,13.1,3.4087,0.2733,0
8.0,24.75,13.12,3.4016,0.2749,0
9.0,24.47,13.13,3.3924,0.3085,0
10.0,23.53,13.11,3.4183,0.278,0
11.0,24.47,13.12,3.4161,0.2857,0
12.0,25.22,13.16,3.3883,0.3022,0
13.0,24.71,13.17,3.4145,0.2923,0
14.0,25.82,13.22,3.3934,0.2734,0
15.0,25.27,13.25,3.3873,0.286,0
16.0,25.85,13.3,3.3987,0.2872,0
17.0,25.2,13.32,3.4002,0.2935,0
18.0,24.78,13.33,3.3907,0.2913,0
19.0,26.78,13.4,3.3866,0.2786,0
20.0,26.03,13.45,3.3935,0.3069,0
21.0,25.17,13.46,3.4241,0.2913,0
22.0,25.06,13.47,3.4061,0.285,0
23.0,25.88,13.51,3.3838,0.2796,0
24.0,24.9,13.52,3.3962,0.2911,0
25.0,26.55,13.57,3.4058,0.2712,0
26.0,25.56,13.59,3.401,0.3006,0
27.0,26.55,13.64,3.4124,0.2879,0
28.0,26.18,13.68,3.3983,0.2955,0
29.0,26.32,13.72,3.3845,0.2805,0
30.0,26.07,13.75,3.3959,0.2726,0
31.0,25.67,13.76,3.4132,0.2801,0
32.0,27.19,13.83,3.3997,0.2885,0
33.0,26.25,13.86,3.3859,0.3007,0
34.0,26.72,13.9,3.3947,0.2904,0
35.0,25.32,13.9,3.3827,0.2918,0
36.0,26.66,13.94,3.3822,0.2832,0
37.0,27.1,13.99,3.3937,0.2854,0
38.0,26.45,14.01,3.3852,0.2685,0
39.0,26.26,14.04,3.3967,0.2784,0
40.0,27.33,14.09,3.3877,0.2812,0
41.0,26.33,14.11,3.4007,0.3102,0
42.0,27.47,14.16,3.3997,0.2763,0
43.0,27.06,14.2,3.4153,0.293,0
44.0,26.87,14.23,3.4106,0.2944,0
45.0,27.71,14.28,3.3952,0.2774,0
46.0,27.02,14.31,3.395,0.2868,0
47.0,28.54,14.39,3.3817,0.2888,0
48.0,28.04,14.45,3.3877,0.298,0
49.0,27.6,14.49,3.3963,0.2833,0
50.0,28.46,14.55,3.402,0.2788,0
51.0,27.75,14.59,3.3913,0.2747,0
52.0,28.08,14.64,3.4062,0.2943,0
53.0,28.48,14.7,3.3995,0.2737,0
54.0,28.15,14.74,3.3981,0.2871,0
55.0,27.77,14.77,3.3868,0.2662,0
56.0,29.19,14.84,3.3929,0.2952,0
57.0,27.85,14.87,3.3983,0.2742,0
58.0,29.36,14.95,3.3735,0.29,0
59.0,28.89,15.0,3.3873,0.284,0
60.0,28.28,15.03,3.3797,0.2934,0
61.0,29.37,15.1,3.3994,0.2882,0
62.0,28.48,15.13,3.3988,0.291,0
63.0,29.66,15.2,3.3955,0.2819,0
64.0,28.7,15.24,3.3868,0.2759,0
65.0,29.48,15.3,3.3975,0.2762,0
66.0,29.19,15.35,3.4077,0.2989,0
67.0,29.09,15.39,3.4003,0.2621,0
68.0,28.83,15.42,3.4015,0.2725,0
69.0,29.49,15.47,3.3781,0.28,0
70.0,29.25,15.51,3.3772,0.2706,0
71.0,30.16,15.58,3.3971,0.2824,0
72.0,29.31,15.61,3.3991,0.2917,0
73.0,29.68,15.66,3.3828,0.2815,0
74.0,28.48,15.67,3.392,0.2968,0
75.0,30.08,15.72,3.3919,0.2967,0
76.0,30.63,15.79,3.3955,0.2783,0
77.0,30.19,15.85,3.3967,0.2691,0
78.0,29.32,15.87,3.3854,0.2908,0
79.0,30.25,15.92,3.3957,0.2685,0
80.0,30.39,15.97,3.4049,0.2796,0
81.0,29.87,16.01,3.3997,0.2995,0
82.0,30.2,16.05,3.4095,0.3051,0
83.0,29.96,16.09,3.4083,0.2868,0
84.0,31.23,16.16,3.3814,0.2886,0
85.0,30.26,16.19,3.3842,0.2731,0
86.0,30.0,16.22,3.3935,0.2925,0
87.0,30.33,16.26,3.378,0.297,0
88.0,30.86,16.31,3.4007,0.2873,0
89.0,31.69,16.38,3.4046,0.286,0
90.0,30.88,16.43,3.393,0.2572,0
91.0,30.23,16.45,3.404,0.2845,0
92.0,31.99,16.53,3.3881,0.292,0
93.0,31.26,16.58,3.4048,0.3029,0
94.0,32.01,16.64,3.3591,0.3144,0
95.0,31.57,16.7,3.4013,0.2864,0
96.0,31.82,16.76,3.3911,0.2908,0
97.0,32.0,16.82,3.4087,0.2896,0
98.0,30.62,16.83,3.3772,0.2752,0
99.0,32.32,16.9,3.3957,0.2668,0
100.0,32.36,16.96,3.3837,0.2862,0
101.0,31.77,17.01,3.4061,0.2739,0
102.0,31.4,17.04,3.3983,0.296,0
103.0,31.42,17.07,3.4239,0.2852,0
104.0,32.61,17.13,3.3826,0.284,0
105.0,30.31,17.13,3.3943,0.2902,0
106.0,32.34,17.18,3.3989,0.2896,0
107.0,31.24,17.2,3.3969,0.2891,0
108.0,31.96,17.23,3.4041,0.292,0
109.0,31.72,17.26,3.4033,0.3108,0
110.0,32.25,17.31,3.3798,0.2818,0
111.0,33.59,17.39,3.3974,0.2921,0
112.0,33.41,17.46,3.388,0.29,0
113.0,33.88,17.54,3.3925,0.2818,0
114.0,33.26,17.6,3.3938,0.2817,0
115.0,32.87,17.65,3.382,0.2973,0
116.0,32.79,17.69,3.3806,0.2692,0
117.0,33.01,17.74,3.3904,0.3049,0
118.0,34.12,17.81,3.4177,0.2918,0
119.0,33.89,17.88,3.3832,0.2957,0
120.0,34.58,17.96,3.3841,0.2763,0
121.0,32.9,17.99,3.3974,0.2924,0
122.0,33.17,18.03,3.4088,0.2949,0
123.0,33.95,18.09,3.4034,0.287,0
124.0,34.26,18.15,3.3929,0.2976,0
125.0,33.87,18.2,3.3921,0.2858,0
126.0,33.3,18.23,3.3995,0.2895,0
127.0,34.28,18.29,3.4142,0.2727,0
128.0,35.57,18.38,3.3926,0.295,0
129.0,34.36,18.43,3.4014,0.281,0
130.0,34.67,18.49,3.4081,0.2685,0
131.0,34.36,18.54,3.3901,0.292,0
132.0,33.56,18.56,3.3892,0.283,0
133.0,33.72,18.59,3.3799,0.2766,0
134.0,35.26,18.66,3.4053,0.2977,0
135.0,34.18,18.69,3.3763,0.2948,0
136.0,33.95,18.72,3.406,0.2847,0
137.0,35.02,18.77,3.3973,0.2945,0
138.0,34.97,18.83,3.3796,0.2821,0
139.0,35.6,18.89,3.39,0.2649,0
140.0,35.37,18.95,3.397,0.2973,0
