Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,24.77,12.94,3.2345,0.2598,0
1.0,24.76,12.94,3.2452,0.24,0
2.0,25.24,12.95,3.2676,0.2478,0
3.0,24.64,12.95,3.2561,0.2383,0
4.0,24.95,12.95,3.2355,0.2418,0
5.0,24.74,12.95,3.2572,0.2316,0
6.0,24.97,12.96,3.2712,0.2497,0
7.0,25.53,12.97,3.2593,0.2466,0
8.0,25.32,12.98,3.2522,0.251,0
9.0,25.4,12.99,3.2262,0.2395,0
10.0,25.44,13.0,3.2451,0.2386,0
11.0,25.71,13.02,3.2506,0.2429,0
12.0,25.83,13.04,3.2488,0.2409,0
13.0,25.8,13.06,3.2525,0.2625,0
14.0,26.39,13.08,3.2651,0.2499,0
15.0,25.49,13.09,3.2567,0.2616,0
16.0,25.93,13.11,3.2658,0.2356,0
17.0,26.26,13.14,3.2388,0.2499,0
18.0,26.19,13.16,3.2664,0.24,0
19.0,26.1,13.18,3.2442,0.2521,0
20.0,25.54,13.19,3.2597,0.2412,0
21.0,25.6,13.2,3.2669,0.2489,0
22.0,26.5,13.22,3.2514,0.2389,0
23.0,26.26,13.24,3.2526,0.2409,0
24.0,26.25,13.26,3.2551,0.2412,0
25.0,26.19,13.28,3.2727,0.2475,0
26.0,26.7,13.31,3.2529,0.2526,0
27.0,26.88,13.34,3.2618,0.2458,0
28.0,26.52,13.36,3.2513,0.23,0
29.0,26.37,13.38,3.2651,0.2304,0
30.0,26.59,13.4,3.2432,0.2644,0
31.0,27.53,13.45,3.2741,0.265,0
32.0,26.9,13.47,3.2484,0.2457,0
33.0,27.5,13.51,3.2413,0.2522,0
34.0,27.01,13.54,3.2644,0.2409,0
35.0,27.02,13.56,3.2635,0.2498,0
36.0,27.86,13.61,3.2585,0.2441,0
37.0,26.77,13.63,3.2538,0.2484,0
38.0,28.13,13.67,3.2539,0.24,0
39.0,27.95,13.71,3.2602,0.2471,0
40.0,27.8,13.75,3.2734,0.2467,0
41.0,27.76,13.79,3.2655,0.2316,0
42.0,27.66,13.82,3.244,0.2456,0
43.0,27.58,13.85,3.2653,0.2403,0
44.0,28.18,13.89,3.265,0.2206,0
45.0,28.01,13.92,3.2608,0.2512,0
46.0,28.34,13.97,3.25,0.2441,0
47.0,28.22,14.0,3.2433,0.2478,0
48.0,28.31,14.04,3.2705,0.2589,0
49.0,28.36,14.08,3.2581,0.2394,0
50.0,28.43,14.12,3.2579,0.2537,0
51.0,28.14,14.15,3.2598,0.2396,0
52.0,28.72,14.19,3.2426,0.2647,0
53.0,28.22,14.22,3.2567,0.2507,0
54.0,29.07,14.27,3.2505,0.2444,0
55.0,28.57,14.31,3.2528,0.2513,0
56.0,28.82,14.35,3.2417,0.2638,0
57.0,28.39,14.38,3.2608,0.2412,0
58.0,28.99,14.42,3.2576,0.2482,0
59.0,28.86,14.46,3.2643,0.2363,0
60.0,28.85,14.49,3.2515,0.2346,0
61.0,29.22,14.54,3.2441,0.2469,0
62.0,28.99,14.57,3.2652,0.2322,0
63.0,29.24,14.61,3.2647,0.2437,0
64.0,29.21,14.65,3.263,0.2379,0
65.0,29.32,14.69,3.2517,0.263,0
66.0,29.71,14.74,3.2545,0.2359,0
67.0,29.9,14.79,3.2573,0.2438,0
68.0,29.38,14.82,3.267,0.2647,0
69.0,29.56,14.86,3.2451,0.2429,0
70.0,30.08,14.91,3.2554,0.238,0
71.0,29.27,14.94,3.2596,0.2617,0
72.0,30.18,14.99,3.2585,0.2372,0
73.0,29.7,15.03,3.2488,0.2541,0
74.0,30.05,15.07,3.2625,0.2509,0
75.0,29.91,15.11,3.2619,0.2437,0
76.0,30.03,15.15,3.2607,0.2527,0
77.0,29.97,15.19,3.2397,0.243,0
78.0,30.37,15.23,3.2682,0.2382,0
79.0,29.7,15.27,3.2651,0.2475,0
80.0,30.67,15.31,3.2548,0.2403,0
81.0,30.54,15.36,3.2785,0.249,0
82.0,30.63,15.4,3.2546,0.2486,0
83.0,30.51,15.45,3.2546,0.243,0
84.0,30.68,15.49,3.2556,0.2381,0
85.0,31.14,15.54,3.2599,0.257,0
86.0,30.96,15.59,3.2587,0.2432,0
87.0,30.42,15.62,3.2693,0.2458,0
88.0,31.06,15.67,3.2483,0.2242,0
89.0,31.39,15.72,3.2644,0.2217,0
90.0,31.71,15.77,3.2692,0.2329,0
91.0,31.43,15.82,3.234,0.2504,0
92.0,31.43,15.87,3.2438,0.2358,0
93.0,31.49,15.92,3.2597,0.22,0
94.0,31.39,15.96,3.2392,0.2479,0
95.0,31.28,16.0,3.2549,0.2678,0
96.0,31.79,16.05,3.263,0.2204,0
97.0,31.53,16.09,3.2488,0.2344,0
98.0,31.86,16.14,3.2832,0.241,0
99.0,32.03,16.19,3.2493,0.252,0
100.0,31.7,16.24,3.2456,0.2292,0
101.0,32.04,16.28,3.2565,0.2426,0
102.0,32.22,16.33,3.2592,0.2418,0
103.0,31.84,16.37,3.2761,0.2414,0
104.0,31.72,16.41,3.2557,0.2285,0
105.0,32.06,16.45,3.2542,0.2623,0
106.0,32.28,16.5,3.2451,0.2313,0
107.0,32.5,16.55,3.2645,0.2445,0
108.0,32.52,16.6,3.2541,0.2445,0
109.0,32.37,16.64,3.2448,0.252,0
110.0,32.64,16.69,3.2566,0.2311,0
111.0,32.64,16.73,3.2441,0.2421,0
112.0,32.49,16.78,3.2581,0.2492,0
113.0,32.56,16.82,3.262,0.2447,0
114.0,32.67,16.86,3.2609,0.242,0
115.0,32.52,16.9,3.2453,0.2448,0
116.0,32.87,16.95,3.2522,0.2414,0
117.0,33.18,17.0,3.2562,0.2653,0
118.0,33.07,17.04,3.2575,0.2389,0
119.0,33.12,17.09,3.2396,0.2426,0
120.0,32.88,17.13,3.2649,0.2557,0
121.0,33.3,17.17,3.2323,0.2416,0
122.0,33.18,17.22,3.2553,0.248,0
123.0,33.73,17.27,3.2724,0.2449,0
124.0,33.11,17.31,3.263,0.2388,0
125.0,33.93,17.36,3.242,0.2274,0
126.0,33.69,17.41,3.2606,0.2552,0
127.0,33.66,17.46,3.2612,0.2454,0
128.0,33.66,17.5,3.2513,0.2424,0
129.0,33.7,17.54,3.2691,0.2516,0
130.0,33.97,17.59,3.2556,0.2284,0
131.0,33.73,17.63,3.2283,0.2267,0
132.0,33.9,17.68,3.2507,0.2425,0
133.0,34.02,17.72,3.258,0.2371,0
134.0,34.46,17.77,3.2705,0.2485,0
135.0,34.34,17.82,3.2626,0.2355,0
136.0,34.16,17.87,3.2368,0.2478,0
137.0,34.45,17.91,3.2506,0.2375,0
138.0,34.5,17.96,3.2521,0.254,0
139.0,34.35,18.01,3.25,0.2321,0
140.0,34.06,18.04,3.248,0.244,0
141.0,34.7,18.09,3.2643,0.2606,0
142.0,34.85,18.14,3.2546,0.2456,0
143.0,34.92,18.19,3.2673,0.2355,0
144.0,34.55,18.23,3.2495,0.2442,0
145.0,34.95,18.28,3.2599,0.2392,0
146.0,34.53,18.32,3.2482,0.261,0
147.0,35.37,18.37,3.2434,0.2464,0
148.0,34.71,18.41,3.2576,0.2487,0
149.0,35.35,18.46,3.2574,0.2351,0
150.0,35.33,18.51,3.2556,0.2404,0
151.0,35.42,18.55,3.2568,0.2693,0
152.0,35.28,18.6,3.2636,0.2506,0
153.0,35.92,18.65,3.2623,0.2501,0
154.0,35.4,18.7,3.2624,0.2391,0
155.0,35.81,18.75,3.2496,0.2336,0
156.0,35.62,18.8,3.257,0.2484,0
157.0,35.86,18.84,3.2538,0.2503,0
158.0,36.0,18.89,3.2708,0.2458,0
159.0,35.77,18.94,3.2613,0.2444,0
160.0,36.23,18.99,3.2631,0.2538,0
161.0,36.09,19.04,3.2386,0.2496,0
162.0,36.35,19.09,3.2675,0.2302,0
163.0,35.98,19.13,3.2445,0.2533,0
164.0,36.46,19.18,3.265,0.2614,0
165.0,35.91,19.22,3.2471,0.2599,0
166.0,36.5,19.27,3.2656,0.2466,0
167.0,36.44,19.32,3.2539,0.2608,0
168.0,36.51,19.37,3.2539,0.2589,0
169.0,37.24,19.43,3.257,0.2446,0
170.0,36.62,19.47,3.2666,0.2563,0
171.0,37.23,19.53,3.2594,0.2603,0
