Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,27.2,15.81,3.3822,0.3001,0
1.0,27.82,15.82,3.3725,0.3148,0
2.0,27.73,15.83,3.3579,0.3088,0
3.0,27.47,15.84,3.3618,0.3161,0
4.0,28.09,15.86,3.3603,0.3076,0
5.0,27.87,15.87,3.3567,0.2865,0
6.0,27.75,15.88,3.3797,0.3017,0
7.0,28.58,15.91,3.3739,0.3186,0
8.0,28.41,15.93,3.3693,0.3151,0
9.0,28.45,15.96,3.3561,0.3058,0
10.0,28.11,15.97,3.3948,0.2909,0
11.0,28.86,16.0,3.375,0.306,0
12.0,28.26,16.02,3.3692,0.2982,0
13.0,28.76,16.05,3.3621,0.319,0
14.0,28.29,16.07,3.3679,0.3113,0
15.0,28.99,16.1,3.3849,0.2973,0
16.0,28.69,16.12,3.3738,0.3123,0
17.0,28.37,16.14,3.3777,0.3135,0
18.0,29.36,16.17,3.3688,0.3117,0
19.0,28.78,16.2,3.3567,0.288,0
20.0,29.9,16.24,3.3765,0.2911,0
21.0,29.31,16.28,3.3743,0.3108,0
22.0,29.27,16.31,3.3638,0.3056,0
23.0,29.3,16.34,3.3708,0.3139,0
24.0,29.35,16.37,3.3793,0.3043,0
25.0,29.35,16.4,3.3866,0.3171,0
26.0,29.83,16.44,3.3836,0.3037,0
27.0,29.74,16.47,3.366,0.3075,0
28.0,30.2,16.52,3.3762,0.3048,0
29.0,30.35,16.57,3.3622,0.3059,0
30.0,30.3,16.61,3.3674,0.3114,0
31.0,30.3,16.65,3.3696,0.3055,0
32.0,30.78,16.71,3.3656,0.3155,0
33.0,29.92,16.74,3.3822,0.3137,0
34.0,30.48,16.78,3.3767,0.3093,0
35.0,30.26,16.82,3.3611,0.3099,0
36.0,30.41,16.86,3.365,0.3122,0
37.0,31.27,16.91,3.3744,0.2998,0
38.0,30.89,16.96,3.3753,0.3032,0
39.0,30.87,17.0,3.3928,0.3129,0
40.0,31.08,17.05,3.3694,0.2883,0
41.0,31.68,17.11,3.3682,0.3098,0
42.0,31.58,17.17,3.3687,0.314,0
43.0,31.47,17.22,3.3766,0.2794,0
44.0,31.44,17.27,3.3698,0.3059,0
45.0,31.7,17.32,3.351,0.3134,0
46.0,31.31,17.36,3.3881,0.3161,0
47.0,31.53,17.41,3.3546,0.2948,0
48.0,31.99,17.46,3.3611,0.2993,0
49.0,31.73,17.51,3.3606,0.31,0
50.0,31.78,17.56,3.3678,0.3015,0
51.0,31.79,17.6,3.3741,0.2952,0
52.0,32.3,17.66,3.3589,0.2985,0
53.0,32.28,17.71,3.371,0.2919,0
54.0,32.12,17.76,3.363,0.3059,0
55.0,32.12,17.81,3.3632,0.3013,0
56.0,32.5,17.86,3.3786,0.3046,0
57.0,32.14,17.91,3.3697,0.3004,0
58.0,32.36,17.95,3.3649,0.31,0
59.0,32.31,18.0,3.3716,0.3144,0
60.0,32.76,18.05,3.3608,0.2874,0
61.0,32.92,18.11,3.3751,0.3017,0
62.0,32.69,18.15,3.366,0.3059,0
63.0,32.85,18.2,3.3942,0.2966,0
64.0,32.82,18.25,3.3574,0.2923,0
65.0,32.65,18.3,3.3552,0.3114,0
66.0,33.29,18.35,3.348,0.2919,0
67.0,33.38,18.41,3.3753,0.2897,0
68.0,33.5,18.46,3.3781,0.3059,0
69.0,33.96,18.53,3.3707,0.2999,0
70.0,34.01,18.59,3.367,0.3041,0
71.0,33.81,18.65,3.3706,0.2983,0
72.0,33.15,18.69,3.3799,0.3037,0
73.0,33.79,18.74,3.3754,0.3175,0
74.0,33.8,18.8,3.3532,0.297,0
75.0,34.02,18.85,3.3705,0.3148,0
76.0,34.31,18.91,3.3707,0.2982,0
77.0,34.58,18.98,3.3646,0.3145,0
78.0,34.28,19.03,3.3769,0.3027,0
79.0,34.19,19.08,3.3922,0.3229,0
80.0,34.32,19.14,3.3604,0.3042,0
81.0,33.98,19.18,3.3764,0.3006,0
82.0,34.58,19.24,3.3675,0.3151,0
83.0,35.16,19.3,3.3642,0.3053,0
84.0,35.07,19.37,3.3724,0.3088,0
85.0,34.82,19.42,3.3716,0.315,0
86.0,35.7,19.5,3.3744,0.3099,0
87.0,34.78,19.55,3.3801,0.3104,0
88.0,34.95,19.6,3.3739,0.3035,0
89.0,34.9,19.65,3.3766,0.2937,0
90.0,35.39,19.71,3.3554,0.3144,0
91.0,35.26,19.76,3.3738,0.3117,0
92.0,35.1,19.81,3.367,0.3205,0
93.0,35.4,19.86,3.3731,0.2864,0
94.0,35.53,19.92,3.3773,0.3028,0
95.0,35.66,19.97,3.3855,0.3168,0
96.0,36.57,20.05,3.3686,0.2874,0
97.0,35.89,20.11,3.3677,0.3045,0
98.0,36.36,20.17,3.364,0.3033,0
99.0,36.26,20.23,3.3612,0.3106,0
100.0,35.75,20.28,3.3685,0.2929,0
101.0,36.12,20.34,3.3793,0.3048,0
102.0,36.27,20.39,3.3743,0.3045,0
103.0,35.96,20.44,3.3694,0.3141,0
104.0,36.88,20.51,3.3891,0.3152,0
105.0,36.78,20.57,3.3581,0.3178,0
106.0,36.79,20.63,3.3683,0.3064,0
107.0,36.85,20.69,3.3822,0.3064,0
108.0,36.65,20.74,3.3845,0.3026,0
109.0,37.3,20.81,3.3732,0.2947,0
110.0,37.48,20.88,3.3756,0.3083,0
111.0,37.19,20.94,3.3729,0.3151,0
112.0,37.0,20.99,3.3732,0.3226,0
113.0,37.19,21.05,3.3622,0.3149,0
114.0,37.35,21.1,3.3676,0.3081,0
115.0,37.81,21.17,3.3468,0.3051,0
116.0,37.15,21.22,3.3595,0.2975,0
117.0,37.81,21.28,3.3695,0.2979,0
118.0,37.6,21.34,3.3621,0.3223,0
119.0,38.43,21.41,3.3704,0.3215,0
120.0,37.98,21.47,3.366,0.3065,0
121.0,38.32,21.54,3.3678,0.297,0
122.0,38.16,21.6,3.3798,0.3099,0
123.0,38.05,21.65,3.3648,0.3029,0
124.0,38.79,21.72,3.3701,0.298,0
125.0,38.57,21.78,3.366,0.3074,0
126.0,38.28,21.84,3.3877,0.3046,0
127.0,38.8,21.9,3.368,0.2964,0
128.0,38.48,21.96,3.3704,0.2945,0
129.0,38.64,22.02,3.3698,0.3041,0
130.0,38.88,22.08,3.3766,0.3067,0
131.0,38.27,22.12,3.3793,0.315,0
132.0,39.15,22.18,3.3678,0.2967,0
133.0,39.24,22.25,3.3785,0.3068,0
134.0,39.92,22.32,3.4035,0.3181,0
135.0,39.83,22.4,3.3693,0.304,0
136.0,39.27,22.45,3.3754,0.2943,0
137.0,39.68,22.52,3.3643,0.3017,0
138.0,39.32,22.57,3.3758,0.3128,0
139.0,39.46,22.63,3.3776,0.2957,0
140.0,39.96,22.69,3.3768,0.3208,0
141.0,39.93,22.75,3.3541,0.3013,0
142.0,39.9,22.81,3.3879,0.2922,0
143.0,39.67,22.87,3.3567,0.296,0
144.0,40.34,22.93,3.3706,0.2949,0
145.0,40.18,22.99,3.3647,0.3044,0
146.0,40.0,23.05,3.3709,0.2918,0
147.0,40.26,23.1,3.3594,0.3117,0
148.0,40.22,23.16,3.3739,0.3163,0
149.0,40.37,23.22,3.3867,0.3146,0
150.0,40.58,23.28,3.3752,0.2912,0
151.0,40.72,23.34,3.3632,0.2846,0
152.0,40.26,23.39,3.3809,0.3254,0
153.0,40.56,23.44,3.3716,0.3113,0
154.0,40.89,23.5,3.3698,0.3009,0
155.0,40.96,23.56,3.3747,0.3096,0
