Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,25.85,15.88,3.3096,0.3477,0
1.0,25.59,15.88,3.3267,0.3279,0
2.0,26.51,15.89,3.3471,0.3298,0
3.0,26.06,15.89,3.3303,0.3246,0
4.0,27.13,15.9,3.3275,0.3321,0
5.0,26.11,15.91,3.3117,0.3278,0
6.0,26.83,15.92,3.3471,0.3289,0
7.0,26.74,15.93,3.3259,0.3245,0
8.0,26.84,15.94,3.3212,0.3181,0
9.0,26.09,15.94,3.328,0.332,0
10.0,26.53,15.95,3.3294,0.3206,0
11.0,26.79,15.96,3.3224,0.3398,0
12.0,27.92,15.98,3.3282,0.3331,0
13.0,27.02,15.99,3.3437,0.326,0
14.0,27.16,16.0,3.3209,0.3302,0
15.0,26.75,16.01,3.3424,0.3326,0
16.0,26.97,16.02,3.3302,0.3273,0
17.0,27.5,16.04,3.337,0.321,0
18.0,26.54,16.04,3.3285,0.3341,0
19.0,27.41,16.06,3.3453,0.3182,0
20.0,27.35,16.07,3.3269,0.3311,0
21.0,27.48,16.08,3.3339,0.3273,0
22.0,28.21,16.11,3.3305,0.3326,0
23.0,26.94,16.12,3.3519,0.3273,0
24.0,26.73,16.12,3.3444,0.3301,0
25.0,28.37,16.15,3.3519,0.3279,0
26.0,28.25,16.17,3.3333,0.3281,0
27.0,27.87,16.19,3.3271,0.3414,0
28.0,27.79,16.2,3.3299,0.3345,0
29.0,27.21,16.21,3.3229,0.3149,0
30.0,27.89,16.23,3.3243,0.326,0
31.0,28.24,16.25,3.3342,0.3158,0
32.0,28.69,16.28,3.32,0.3364,0
33.0,28.75,16.3,3.323,0.3399,0
34.0,27.47,16.31,3.333,0.3359,0
35.0,27.1,16.32,3.3269,0.3154,0
36.0,28.25,16.34,3.3279,0.3352,0
37.0,27.97,16.36,3.3242,0.3325,0
38.0,29.84,16.39,3.3214,0.3466,0
39.0,28.53,16.41,3.3183,0.3349,0
40.0,28.73,16.44,3.3228,0.3203,0
41.0,27.52,16.45,3.3167,0.3325,0
42.0,28.52,16.47,3.3463,0.3301,0
43.0,27.93,16.48,3.3314,0.3334,0
44.0,28.42,16.5,3.3291,0.3259,0
45.0,28.78,16.52,3.3246,0.3357,0
46.0,28.46,16.54,3.342,0.3309,0
47.0,29.23,16.57,3.3361,0.3231,0
48.0,28.04,16.58,3.3321,0.3206,0
49.0,28.36,16.6,3.3401,0.3243,0
