Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,22.54,11.03,3.2356,0.3948,0
1.0,22.14,11.02,3.2327,0.3824,0
2.0,22.46,11.02,3.2518,0.3805,0
3.0,22.59,11.02,3.224,0.3923,0
4.0,22.77,11.02,3.2352,0.3995,0
5.0,22.82,11.03,3.2303,0.3887,0
6.0,22.55,11.03,3.2285,0.3848,0
7.0,22.65,11.03,3.2238,0.3935,0
8.0,23.05,11.03,3.2294,0.3811,0
9.0,23.55,11.04,3.2192,0.3943,0
10.0,23.17,11.05,3.233,0.3839,0
11.0,23.44,11.06,3.2304,0.3722,0
12.0,23.08,11.06,3.2287,0.3634,0
13.0,23.21,11.07,3.2455,0.4068,0
14.0,23.53,11.08,3.2317,0.3907,0
15.0,23.42,11.09,3.2466,0.4106,0
16.0,23.73,11.1,3.2432,0.391,0
17.0,23.35,11.1,3.2356,0.3972,0
18.0,23.68,11.11,3.2294,0.4007,0
19.0,23.82,11.13,3.2314,0.3803,0
20.0,24.02,11.14,3.2495,0.3921,0
21.0,23.84,11.15,3.2449,0.4041,0
22.0,24.18,11.17,3.2459,0.3974,0
23.0,23.98,11.18,3.2363,0.3947,0
24.0,24.38,11.19,3.2459,0.3904,0
25.0,24.14,11.21,3.2271,0.4017,0
26.0,24.09,11.22,3.2343,0.3978,0
27.0,24.42,11.24,3.2312,0.3832,0
28.0,24.69,11.25,3.2197,0.3954,0
29.0,24.71,11.27,3.2433,0.3898,0
30.0,25.2,11.3,3.2255,0.3887,0
31.0,24.66,11.31,3.2475,0.3885,0
32.0,24.69,11.33,3.2355,0.4089,0
33.0,25.09,11.35,3.2377,0.3767,0
34.0,24.99,11.37,3.2332,0.3796,0
35.0,25.19,11.39,3.226,0.3663,0
36.0,25.38,11.41,3.2398,0.3899,0
37.0,25.42,11.44,3.2191,0.3852,0
38.0,25.36,11.46,3.2281,0.3948,0
39.0,25.45,11.48,3.2216,0.401,0
40.0,25.07,11.5,3.2517,0.3976,0
41.0,25.56,11.52,3.2254,0.4001,0
42.0,25.19,11.54,3.2304,0.393,0
43.0,25.76,11.57,3.2322,0.3911,0
44.0,25.94,11.59,3.246,0.3943,0
45.0,25.72,11.61,3.2264,0.3909,0
46.0,25.92,11.64,3.2196,0.3917,0
47.0,25.65,11.66,3.2435,0.3997,0
48.0,26.27,11.69,3.2152,0.3907,0
49.0,26.7,11.72,3.2409,0.3842,0
50.0,26.24,11.75,3.2358,0.4093,0
51.0,26.62,11.78,3.2135,0.3775,0
52.0,26.53,11.8,3.2224,0.3946,0
53.0,26.21,11.83,3.2531,0.3801,0
54.0,26.49,11.86,3.2414,0.3859,0
55.0,26.5,11.88,3.2386,0.3987,0
56.0,26.72,11.91,3.2393,0.3966,0
57.0,26.9,11.94,3.2236,0.3878,0
