Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,22.37,9.94,3.3574,0.267,0
1.0,21.52,9.92,3.336,0.2825,0
2.0,22.26,9.92,3.3581,0.2763,0
3.0,23.18,9.94,3.3491,0.2821,0
4.0,21.45,9.92,3.3467,0.282,0
5.0,22.58,9.93,3.3464,0.259,0
6.0,23.07,9.94,3.3481,0.267,0
7.0,22.41,9.94,3.3603,0.2823,0
8.0,23.78,9.97,3.3426,0.2672,0
9.0,22.68,9.98,3.3219,0.2794,0
10.0,23.35,10.0,3.3464,0.2941,0
11.0,22.87,10.01,3.3413,0.2897,0
12.0,22.94,10.02,3.3312,0.2738,0
13.0,23.53,10.04,3.3401,0.2614,0
14.0,23.55,10.06,3.3525,0.2779,0
15.0,22.65,10.06,3.3464,0.2751,0
16.0,23.35,10.08,3.3466,0.2749,0
17.0,23.89,10.11,3.3473,0.2792,0
18.0,22.97,10.11,3.3539,0.28,0
19.0,23.98,10.14,3.3525,0.2625,0
20.0,23.61,10.16,3.3396,0.2712,0
21.0,23.22,10.17,3.3453,0.2778,0
22.0,25.08,10.22,3.3455,0.2697,0
23.0,22.75,10.22,3.3565,0.2736,0
24.0,23.77,10.24,3.3462,0.2712,0
25.0,24.34,10.27,3.3573,0.2781,0
26.0,23.93,10.3,3.3583,0.2777,0
27.0,24.76,10.34,3.3554,0.2883,0
28.0,23.42,10.35,3.34,0.2712,0
29.0,25.02,10.39,3.3377,0.2648,0
30.0,24.0,10.41,3.327,0.2812,0
31.0,24.28,10.43,3.3443,0.2679,0
32.0,24.35,10.46,3.3479,0.2764,0
33.0,25.1,10.5,3.3471,0.2774,0
34.0,24.78,10.54,3.3407,0.2695,0
35.0,23.77,10.55,3.3515,0.2858,0
36.0,23.57,10.55,3.34,0.2765,0
37.0,24.48,10.58,3.3466,0.2662,0
38.0,24.63,10.6,3.3449,0.2751,0
39.0,25.44,10.65,3.3491,0.2769,0
40.0,26.14,10.71,3.3585,0.2638,0
41.0,25.65,10.75,3.3619,0.2989,0
42.0,24.92,10.78,3.3419,0.2569,0
43.0,25.11,10.81,3.3344,0.26,0
44.0,24.96,10.84,3.3352,0.2756,0
45.0,25.61,10.88,3.3662,0.2663,0
46.0,25.91,10.92,3.3479,0.2713,0
47.0,26.23,10.97,3.3385,0.2788,0
48.0,26.32,11.02,3.3377,0.2854,0
49.0,26.37,11.07,3.3483,0.2911,0
50.0,25.44,11.1,3.3574,0.2851,0
51.0,25.49,11.13,3.3517,0.2718,0
52.0,26.9,11.19,3.3414,0.2781,0
53.0,27.29,11.25,3.3352,0.2608,0
54.0,26.1,11.29,3.3504,0.2843,0
55.0,26.26,11.33,3.3465,0.2915,0
56.0,26.29,11.37,3.3492,0.2814,0
57.0,26.62,11.41,3.3448,0.2853,0
58.0,26.75,11.46,3.3335,0.2571,0
59.0,27.0,11.51,3.3455,0.2828,0
60.0,25.86,11.53,3.3483,0.2514,0
61.0,26.85,11.58,3.3412,0.2824,0
62.0,26.89,11.62,3.3361,0.2758,0
63.0,27.86,11.68,3.3402,0.2922,0
64.0,27.04,11.73,3.3548,0.2807,0
65.0,26.55,11.76,3.3304,0.2607,0
66.0,27.24,11.8,3.3577,0.2672,0
67.0,27.79,11.86,3.3631,0.2712,0
68.0,28.63,11.93,3.3364,0.2714,0
69.0,26.46,11.95,3.3384,0.2762,0
70.0,27.69,12.0,3.3352,0.294,0
71.0,27.43,12.04,3.3398,0.2846,0
72.0,28.24,12.1,3.3486,0.3074,0
73.0,28.94,12.17,3.3456,0.2823,0
74.0,26.68,12.19,3.3558,0.2801,0
75.0,28.39,12.25,3.3422,0.2721,0
76.0,28.08,12.3,3.3499,0.2633,0
77.0,27.73,12.33,3.3407,0.2708,0
78.0,28.2,12.38,3.3448,0.2773,0
79.0,29.19,12.45,3.3386,0.2771,0
80.0,28.59,12.5,3.3336,0.2769,0
81.0,26.59,12.51,3.3356,0.276,0
82.0,28.61,12.56,3.3484,0.2887,0
83.0,28.49,12.6,3.3558,0.2793,0
84.0,27.97,12.64,3.3557,0.2795,0
85.0,27.95,12.67,3.3622,0.2793,0
86.0,28.09,12.7,3.3676,0.2585,0
87.0,29.77,12.77,3.3401,0.2992,0
88.0,28.86,12.82,3.3543,0.2845,0
89.0,29.62,12.88,3.3489,0.2657,0
90.0,28.46,12.92,3.3442,0.2747,0
91.0,28.85,12.96,3.3596,0.2614,0
92.0,29.87,13.02,3.3408,0.2944,0
93.0,29.63,13.08,3.3421,0.277,0
