Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,25.09,14.49,3.2501,0.367,0
1.0,25.02,14.49,3.228,0.3443,0
2.0,25.08,14.49,3.242,0.3415,0
3.0,25.28,14.49,3.2322,0.3394,0
4.0,25.22,14.49,3.2357,0.3345,0
5.0,25.32,14.49,3.2215,0.3528,0
6.0,25.8,14.5,3.2544,0.365,0
7.0,25.35,14.5,3.2462,0.3367,0
8.0,25.95,14.52,3.2324,0.3546,0
9.0,25.45,14.52,3.2358,0.3482,0
10.0,26.08,14.53,3.2468,0.3232,0
11.0,26.02,14.54,3.2484,0.3395,0
12.0,26.08,14.56,3.2264,0.3514,0
13.0,25.89,14.57,3.2338,0.3304,0
14.0,26.17,14.58,3.2468,0.3544,0
15.0,25.94,14.59,3.2256,0.3493,0
16.0,26.43,14.6,3.2243,0.3625,0
17.0,26.35,14.62,3.241,0.3511,0
18.0,27.04,14.64,3.2379,0.3511,0
19.0,26.34,14.66,3.2419,0.3431,0
20.0,27.0,14.68,3.2471,0.361,0
21.0,26.48,14.69,3.2597,0.3348,0
22.0,26.53,14.71,3.2422,0.3448,0
23.0,26.68,14.73,3.2457,0.3535,0
24.0,27.08,14.75,3.2319,0.3579,0
25.0,26.81,14.77,3.2487,0.3516,0
26.0,27.12,14.79,3.2411,0.3498,0
27.0,27.34,14.81,3.2401,0.3641,0
28.0,26.68,14.83,3.2255,0.3385,0
29.0,27.6,14.86,3.2382,0.3574,0
30.0,27.49,14.88,3.2436,0.3416,0
31.0,27.48,14.91,3.2534,0.3319,0
32.0,27.55,14.93,3.246,0.3323,0
33.0,27.18,14.95,3.253,0.3325,0
34.0,27.69,14.98,3.2299,0.3468,0
35.0,27.5,15.0,3.2319,0.3635,0
36.0,27.76,15.03,3.2349,0.3643,0
37.0,27.52,15.05,3.2349,0.3463,0
38.0,27.75,15.08,3.2404,0.3534,0
39.0,27.69,15.1,3.231,0.3347,0
40.0,28.24,15.13,3.2276,0.3342,0
41.0,28.31,15.16,3.2545,0.3435,0
42.0,28.05,15.19,3.2328,0.3531,0
43.0,27.95,15.22,3.2359,0.3452,0
44.0,28.6,15.25,3.2191,0.3501,0
45.0,28.52,15.28,3.2434,0.3473,0
46.0,28.75,15.32,3.236,0.3561,0
47.0,28.75,15.35,3.2367,0.3578,0
48.0,28.47,15.38,3.2238,0.3327,0
49.0,28.29,15.41,3.2445,0.351,0
50.0,29.04,15.44,3.2431,0.3503,0
51.0,28.78,15.48,3.2387,0.3467,0
52.0,28.59,15.51,3.25,0.3554,0
53.0,28.84,15.54,3.2353,0.3398,0
54.0,28.92,15.57,3.232,0.3459,0
55.0,29.28,15.61,3.2448,0.3656,0
56.0,29.38,15.65,3.2424,0.3413,0
57.0,29.2,15.68,3.2525,0.3151,0
58.0,29.2,15.71,3.2521,0.3591,0
59.0,29.72,15.75,3.2287,0.3652,0
60.0,29.32,15.79,3.2552,0.3447,0
61.0,29.64,15.83,3.262,0.3658,0
62.0,29.38,15.86,3.2259,0.3376,0
63.0,29.6,15.9,3.2504,0.3472,0
64.0,29.72,15.93,3.2349,0.3436,0
65.0,30.2,15.98,3.2406,0.3516,0
66.0,30.02,16.02,3.2219,0.3296,0
67.0,30.17,16.06,3.2369,0.3381,0
68.0,29.9,16.09,3.239,0.3575,0
69.0,30.43,16.14,3.2565,0.3491,0
70.0,30.05,16.17,3.2489,0.3357,0
71.0,29.8,16.21,3.2307,0.3446,0
72.0,30.22,16.24,3.2429,0.3381,0
73.0,30.78,16.29,3.2427,0.345,0
74.0,30.64,16.33,3.2416,0.3409,0
75.0,30.74,16.38,3.2571,0.3473,0
76.0,31.07,16.42,3.2511,0.3519,0
77.0,30.71,16.46,3.2698,0.3514,0
78.0,30.84,16.51,3.2257,0.3602,0
79.0,30.92,16.55,3.2306,0.3568,0
80.0,30.62,16.59,3.2493,0.3558,0
81.0,31.16,16.63,3.2441,0.3416,0
82.0,31.11,16.67,3.2385,0.3363,0
83.0,31.6,16.72,3.2545,0.3404,0
84.0,31.47,16.77,3.2378,0.3389,0
85.0,31.43,16.81,3.2428,0.3443,0
86.0,31.05,16.85,3.234,0.3368,0
87.0,31.91,16.9,3.2359,0.3442,0
88.0,31.52,16.94,3.2421,0.3274,0
89.0,32.05,16.99,3.2383,0.3778,0
90.0,31.78,17.04,3.2471,0.3338,0
91.0,31.48,17.08,3.2382,0.3425,0
92.0,31.59,17.12,3.2583,0.3498,0
93.0,32.28,17.17,3.2437,0.3483,0
94.0,32.1,17.22,3.2511,0.3498,0
95.0,31.87,17.26,3.2262,0.332,0
96.0,32.42,17.31,3.2283,0.3586,0
97.0,31.98,17.35,3.2483,0.3472,0
98.0,31.72,17.39,3.2376,0.3452,0
99.0,32.33,17.44,3.2432,0.3535,0
100.0,32.36,17.48,3.2494,0.329,0
101.0,32.78,17.53,3.2413,0.3636,0
102.0,32.52,17.58,3.2433,0.3716,0
103.0,32.51,17.62,3.2587,0.3458,0
104.0,32.93,17.67,3.2308,0.3439,0
105.0,33.24,17.73,3.2247,0.326,0
106.0,32.8,17.77,3.2399,0.3626,0
107.0,33.12,17.82,3.2463,0.3278,0
108.0,33.35,17.87,3.2331,0.3679,0
109.0,33.39,17.93,3.2374,0.3483,0
110.0,33.48,17.98,3.2306,0.3406,0
111.0,33.27,18.03,3.2413,0.3605,0
112.0,33.2,18.07,3.2353,0.3499,0
113.0,33.47,18.12,3.2467,0.352,0
114.0,33.32,18.17,3.2352,0.3368,0
115.0,33.85,18.22,3.2435,0.3383,0
116.0,33.86,18.27,3.253,0.339,0
117.0,33.47,18.32,3.2388,0.3613,0
118.0,33.6,18.36,3.2531,0.3584,0
119.0,34.14,18.42,3.2357,0.3647,0
120.0,33.77,18.47,3.2406,0.3528,0
121.0,34.2,18.52,3.2318,0.3122,0
122.0,34.1,18.57,3.2474,0.3494,0
123.0,34.56,18.62,3.2375,0.3399,0
124.0,34.1,18.67,3.2588,0.3382,0
125.0,34.27,18.72,3.2365,0.3549,0
126.0,34.53,18.77,3.2484,0.3342,0
127.0,34.7,18.83,3.2344,0.3542,0
128.0,34.72,18.88,3.2425,0.3513,0
129.0,34.86,18.93,3.2204,0.3313,0
130.0,34.41,18.98,3.2515,0.3385,0
131.0,34.7,19.03,3.2482,0.3498,0
132.0,35.18,19.08,3.2408,0.3483,0
133.0,34.96,19.14,3.2525,0.3478,0
134.0,34.92,19.19,3.2406,0.3376,0
135.0,34.49,19.23,3.2143,0.3437,0
136.0,34.93,19.28,3.2351,0.3468,0
137.0,35.07,19.33,3.2186,0.3427,0
138.0,35.13,19.38,3.2511,0.348,0
139.0,35.36,19.43,3.2292,0.3475,0
140.0,35.57,19.48,3.2486,0.3306,0
141.0,35.61,19.54,3.2313,0.3424,0
142.0,35.23,19.58,3.2298,0.3421,0
143.0,35.85,19.64,3.2459,0.356,0
144.0,35.71,19.69,3.2369,0.3547,0
145.0,35.69,19.74,3.2263,0.3488,0
146.0,36.17,19.8,3.2517,0.3463,0
147.0,35.82,19.85,3.2392,0.3302,0
148.0,35.92,19.9,3.2417,0.3567,0
149.0,36.15,19.95,3.2527,0.3427,0
150.0,36.23,20.01,3.2342,0.3432,0
151.0,36.16,20.06,3.2259,0.3296,0
152.0,36.42,20.11,3.2464,0.3436,0
