Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,25.17,14.97,3.2734,0.3692,0
1.0,26.9,15.01,3.2445,0.3494,0
2.0,26.95,15.06,3.2871,0.3583,0
3.0,26.99,15.1,3.2685,0.3477,0
4.0,26.83,15.14,3.2971,0.3699,0
5.0,26.69,15.17,3.2764,0.3695,0
6.0,27.19,15.21,3.2681,0.3707,0
7.0,27.39,15.26,3.2637,0.3635,0
8.0,27.33,15.31,3.2752,0.3579,0
9.0,27.49,15.35,3.2817,0.3605,0
10.0,27.45,15.4,3.2505,0.3715,0
11.0,27.5,15.44,3.265,0.3583,0
12.0,28.11,15.5,3.282,0.3701,0
13.0,27.93,15.55,3.2586,0.3874,0
14.0,27.98,15.6,3.2569,0.3676,0
15.0,28.72,15.67,3.2674,0.3626,0
16.0,27.72,15.7,3.2413,0.3774,0
17.0,28.61,15.76,3.2683,0.3741,0
18.0,27.25,15.79,3.2629,0.3559,0
19.0,28.72,15.85,3.2827,0.365,0
20.0,28.94,15.91,3.2504,0.3721,0
21.0,28.82,15.97,3.2768,0.3663,0
22.0,27.57,15.99,3.2564,0.3722,0
23.0,28.68,16.04,3.2682,0.3557,0
24.0,28.84,16.09,3.2644,0.3576,0
25.0,29.21,16.15,3.2409,0.3747,0
26.0,28.89,16.2,3.2759,0.3502,0
27.0,28.93,16.25,3.2839,0.3683,0
28.0,28.55,16.29,3.2705,0.3786,0
29.0,28.64,16.32,3.2533,0.3798,0
30.0,29.25,16.38,3.2607,0.3647,0
31.0,29.51,16.43,3.2695,0.3553,0
32.0,29.7,16.49,3.2595,0.3587,0
33.0,30.34,16.56,3.2885,0.3392,0
34.0,30.38,16.64,3.2461,0.3768,0
35.0,29.6,16.68,3.2582,0.3558,0
36.0,30.47,16.75,3.2681,0.3674,0
37.0,29.29,16.79,3.2697,0.3723,0
38.0,30.07,16.84,3.2581,0.3756,0
39.0,29.15,16.87,3.2616,0.3611,0
40.0,29.77,16.91,3.2584,0.3592,0
41.0,30.63,16.98,3.2614,0.3582,0
42.0,30.5,17.04,3.2671,0.3599,0
43.0,30.79,17.1,3.2554,0.3565,0
44.0,32.1,17.19,3.2608,0.3814,0
45.0,31.06,17.26,3.2828,0.3386,0
46.0,31.31,17.33,3.2797,0.3478,0
47.0,31.01,17.38,3.2811,0.3618,0
48.0,31.32,17.45,3.2534,0.3613,0
49.0,31.51,17.51,3.2864,0.366,0
50.0,31.11,17.56,3.274,0.365,0
51.0,31.42,17.62,3.2743,0.3809,0
52.0,31.9,17.69,3.265,0.3708,0
53.0,30.37,17.72,3.2787,0.3456,0
54.0,31.65,17.77,3.259,0.3534,0
55.0,32.52,17.85,3.2543,0.3558,0
56.0,32.32,17.92,3.2718,0.3657,0
57.0,32.38,17.99,3.2629,0.3783,0
58.0,32.25,18.06,3.2861,0.3691,0
59.0,31.94,18.11,3.2632,0.3579,0
60.0,32.67,18.18,3.2631,0.371,0
61.0,31.18,18.2,3.2468,0.3617,0
62.0,33.74,18.3,3.2566,0.3586,0
63.0,32.91,18.36,3.267,0.3707,0
64.0,32.35,18.41,3.2574,0.3673,0
65.0,33.11,18.48,3.2711,0.3608,0
66.0,32.01,18.52,3.2512,0.3576,0
67.0,34.4,18.62,3.2693,0.3481,0
68.0,33.18,18.68,3.2757,0.3699,0
69.0,33.6,18.75,3.2709,0.3755,0
70.0,33.06,18.8,3.262,0.3542,0
71.0,33.01,18.85,3.2562,0.3675,0
72.0,32.95,18.9,3.2821,0.3516,0
73.0,33.21,18.95,3.2797,0.3807,0
74.0,34.23,19.03,3.2715,0.3732,0
75.0,33.92,19.09,3.2677,0.3569,0
76.0,33.58,19.14,3.2693,0.3618,0
77.0,34.02,19.21,3.2653,0.3674,0
78.0,33.89,19.26,3.2581,0.3861,0
79.0,33.9,19.32,3.2488,0.3515,0
80.0,33.81,19.37,3.2798,0.3582,0
81.0,34.6,19.44,3.2647,0.3625,0
82.0,34.27,19.49,3.2621,0.3744,0
83.0,34.32,19.55,3.2598,0.3812,0
84.0,33.73,19.59,3.2586,0.3641,0
85.0,35.11,19.66,3.2612,0.3502,0
86.0,34.71,19.72,3.2594,0.3749,0
87.0,34.89,19.78,3.2827,0.3694,0
88.0,34.58,19.83,3.2654,0.3576,0
89.0,34.65,19.88,3.2551,0.3738,0
90.0,34.4,19.93,3.2641,0.3627,0
91.0,34.75,19.98,3.2719,0.3695,0
92.0,35.09,20.03,3.2743,0.3749,0
93.0,35.75,20.1,3.2724,0.3573,0
94.0,34.72,20.15,3.2828,0.369,0
95.0,35.37,20.2,3.2625,0.3734,0
96.0,35.25,20.25,3.2572,0.3752,0
97.0,36.97,20.35,3.2681,0.3801,0
98.0,35.35,20.4,3.2759,0.3602,0
99.0,36.12,20.46,3.2467,0.3692,0
100.0,35.47,20.51,3.273,0.3724,0
101.0,35.56,20.56,3.2639,0.3678,0
102.0,36.13,20.62,3.2789,0.3546,0
103.0,37.3,20.71,3.2571,0.3542,0
104.0,36.17,20.76,3.2615,0.3616,0
105.0,35.93,20.81,3.2537,0.3651,0
106.0,36.95,20.88,3.2524,0.352,0
107.0,36.31,20.93,3.255,0.3421,0
108.0,36.24,20.98,3.265,0.3591,0
109.0,38.19,21.08,3.2521,0.3595,0
110.0,36.74,21.13,3.2814,0.3591,0
111.0,38.06,21.22,3.2571,0.3592,0
112.0,37.4,21.29,3.2696,0.3621,0
113.0,37.77,21.36,3.2522,0.3561,0
114.0,38.27,21.45,3.2643,0.357,0
115.0,38.97,21.54,3.2593,0.3647,0
116.0,37.93,21.61,3.2687,0.3822,0
117.0,38.53,21.69,3.2597,0.367,0
118.0,37.26,21.74,3.2627,0.3771,0
119.0,37.67,21.79,3.2486,0.3666,0
120.0,38.11,21.85,3.2587,0.3615,0
121.0,38.82,21.93,3.2509,0.3554,0
122.0,38.8,22.01,3.2672,0.3885,0
123.0,38.25,22.06,3.2668,0.3675,0
