Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,27.95,15.8,3.315,0.2908,0
1.0,29.55,15.85,3.3268,0.2673,0
2.0,29.65,15.89,3.3413,0.2745,0
3.0,29.04,15.92,3.3405,0.282,0
4.0,29.72,15.96,3.3471,0.2946,0
5.0,29.55,16.0,3.3317,0.2803,0
6.0,29.03,16.02,3.322,0.2634,0
7.0,29.56,16.05,3.3249,0.282,0
8.0,28.99,16.07,3.337,0.2748,0
9.0,29.06,16.09,3.357,0.2723,0
10.0,28.86,16.1,3.329,0.2939,0
11.0,30.11,16.15,3.3357,0.2617,0
12.0,29.45,16.18,3.3046,0.2768,0
13.0,29.61,16.21,3.3126,0.2816,0
14.0,29.65,16.24,3.3357,0.2762,0
15.0,30.4,16.29,3.3311,0.2645,0
16.0,29.85,16.32,3.3295,0.2835,0
17.0,30.71,16.38,3.3226,0.2614,0
18.0,30.06,16.41,3.3466,0.2726,0
19.0,30.03,16.44,3.3204,0.275,0
20.0,30.74,16.5,3.3348,0.2808,0
21.0,29.26,16.5,3.3387,0.2929,0
22.0,30.34,16.54,3.3333,0.267,0
23.0,30.06,16.57,3.3468,0.2814,0
24.0,30.47,16.61,3.3359,0.2817,0
25.0,31.39,16.67,3.3335,0.279,0
26.0,30.05,16.69,3.3507,0.2675,0
27.0,29.97,16.72,3.3365,0.2873,0
28.0,30.32,16.74,3.3148,0.2796,0
29.0,30.63,16.78,3.3347,0.2763,0
30.0,30.14,16.8,3.3442,0.2797,0
31.0,30.81,16.84,3.3314,0.2506,0
32.0,30.84,16.88,3.3464,0.2605,0
33.0,30.74,16.91,3.326,0.2776,0
34.0,30.87,16.95,3.3458,0.2718,0
35.0,30.6,16.98,3.3436,0.2807,0
36.0,30.92,17.01,3.326,0.2812,0
37.0,31.31,17.06,3.3223,0.2706,0
38.0,31.69,17.11,3.3186,0.2554,0
39.0,31.27,17.15,3.3432,0.2788,0
40.0,31.09,17.18,3.3266,0.2769,0
41.0,30.87,17.21,3.3289,0.2881,0
42.0,31.47,17.25,3.333,0.285,0
43.0,31.8,17.3,3.3391,0.2685,0
44.0,31.98,17.35,3.3306,0.2861,0
45.0,31.6,17.39,3.3359,0.276,0
46.0,31.59,17.43,3.3305,0.2741,0
47.0,31.3,17.46,3.3293,0.2722,0
48.0,31.21,17.48,3.3473,0.2736,0
49.0,31.62,17.52,3.317,0.2928,0
50.0,31.68,17.55,3.3133,0.2862,0
51.0,31.98,17.59,3.346,0.2808,0
52.0,31.43,17.62,3.3343,0.2913,0
