Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,21.24,14.18,3.2185,0.32,0
1.0,21.55,14.19,3.2388,0.3103,0
2.0,21.96,14.21,3.2154,0.3294,0
3.0,22.68,14.24,3.2247,0.3379,0
4.0,22.25,14.27,3.2272,0.3157,0
5.0,22.84,14.31,3.2393,0.3052,0
6.0,23.45,14.36,3.2369,0.3349,0
7.0,23.01,14.41,3.2224,0.3171,0
8.0,21.65,14.41,3.2121,0.3159,0
9.0,23.06,14.45,3.2117,0.3086,0
10.0,23.0,14.49,3.2175,0.3349,0
11.0,23.24,14.53,3.2222,0.3324,0
12.0,23.32,14.57,3.2328,0.3088,0
13.0,22.58,14.59,3.2118,0.3117,0
14.0,23.47,14.64,3.2308,0.3125,0
15.0,22.57,14.66,3.2327,0.3271,0
16.0,23.15,14.69,3.2019,0.3215,0
17.0,23.93,14.75,3.2286,0.3084,0
18.0,23.6,14.79,3.2195,0.3276,0
19.0,23.96,14.84,3.2239,0.3185,0
20.0,23.89,14.89,3.2174,0.3228,0
21.0,23.68,14.93,3.2299,0.3328,0
22.0,23.49,14.96,3.2219,0.3189,0
23.0,24.38,15.02,3.241,0.33,0
24.0,23.78,15.05,3.2282,0.3247,0
25.0,24.4,15.11,3.2391,0.3349,0
26.0,22.96,15.12,3.2328,0.3247,0
27.0,23.26,15.14,3.2118,0.3152,0
28.0,24.72,15.2,3.2197,0.3222,0
29.0,25.14,15.26,3.2205,0.3218,0
30.0,25.17,15.33,3.2216,0.3224,0
31.0,24.62,15.38,3.2149,0.3182,0
32.0,23.66,15.4,3.2356,0.3294,0
33.0,24.11,15.43,3.2436,0.3017,0
34.0,25.79,15.51,3.2177,0.3102,0
35.0,24.35,15.54,3.2282,0.3225,0
36.0,25.64,15.61,3.223,0.3393,0
37.0,23.97,15.63,3.2135,0.3317,0
38.0,26.31,15.71,3.205,0.3132,0
39.0,25.03,15.76,3.217,0.3242,0
40.0,24.45,15.79,3.2074,0.327,0
41.0,25.39,15.84,3.2239,0.3172,0
42.0,25.06,15.88,3.2275,0.3145,0
43.0,24.94,15.92,3.2315,0.3213,0
44.0,25.25,15.96,3.2292,0.3261,0
45.0,24.89,15.99,3.2051,0.3098,0
46.0,25.75,16.05,3.2184,0.3168,0
47.0,26.64,16.12,3.2197,0.3238,0
48.0,26.49,16.19,3.2259,0.32,0
49.0,24.84,16.21,3.2194,0.3448,0
50.0,26.31,16.27,3.2451,0.3333,0
51.0,26.7,16.34,3.2147,0.3091,0
52.0,26.28,16.4,3.2295,0.3312,0
53.0,25.39,16.43,3.2151,0.3216,0
54.0,26.91,16.5,3.2265,0.3208,0
55.0,26.86,16.56,3.2194,0.3134,0
56.0,26.45,16.61,3.2325,0.3156,0
57.0,27.14,16.68,3.2161,0.3214,0
58.0,26.58,16.73,3.2297,0.3228,0
59.0,26.6,16.78,3.2228,0.3336,0
60.0,26.11,16.82,3.2316,0.3193,0
61.0,26.89,16.87,3.2225,0.3274,0
62.0,26.95,16.92,3.2139,0.3368,0
63.0,27.02,16.98,3.2188,0.3139,0
64.0,27.08,17.03,3.2094,0.3312,0
65.0,28.08,17.11,3.2266,0.332,0
66.0,27.36,17.17,3.2244,0.337,0
67.0,28.15,17.24,3.2247,0.3325,0
68.0,27.78,17.3,3.2048,0.3269,0
69.0,27.08,17.34,3.2293,0.3202,0
70.0,27.9,17.41,3.2078,0.3349,0
71.0,28.04,17.47,3.2223,0.3066,0
72.0,28.53,17.54,3.2138,0.302,0
73.0,28.02,17.6,3.2267,0.3095,0
74.0,27.32,17.64,3.2195,0.3167,0
75.0,27.71,17.68,3.2372,0.3208,0
76.0,28.08,17.74,3.2428,0.3232,0
77.0,27.68,17.78,3.2305,0.3229,0
78.0,28.39,17.84,3.2113,0.3258,0
79.0,29.09,17.91,3.2166,0.313,0
80.0,28.98,17.98,3.222,0.3111,0
81.0,28.27,18.03,3.239,0.3102,0
82.0,28.75,18.09,3.2335,0.3209,0
83.0,29.3,18.16,3.2367,0.323,0
84.0,28.73,18.21,3.2248,0.3251,0
85.0,29.7,18.29,3.2446,0.3217,0
86.0,28.98,18.35,3.2126,0.3222,0
87.0,29.61,18.42,3.2242,0.3106,0
88.0,29.11,18.47,3.2354,0.3327,0
89.0,28.73,18.51,3.2096,0.3117,0
90.0,29.3,18.57,3.21,0.3121,0
91.0,29.06,18.61,3.2171,0.3184,0
92.0,28.74,18.65,3.2289,0.3326,0
93.0,29.41,18.7,3.2313,0.3159,0
94.0,29.03,18.75,3.2212,0.3229,0
95.0,29.53,18.8,3.2292,0.3211,0
96.0,29.8,18.86,3.2298,0.3214,0
97.0,29.78,18.91,3.2199,0.3294,0
98.0,30.21,18.98,3.2089,0.3144,0
99.0,29.97,19.03,3.2124,0.3271,0
100.0,29.74,19.08,3.2353,0.3271,0
101.0,31.1,19.17,3.2284,0.3287,0
