Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,29.1,17.14,3.3085,0.2462,0
1.0,27.83,17.12,3.324,0.2186,0
2.0,28.11,17.11,3.306,0.2253,0
3.0,28.54,17.1,3.3241,0.2377,0
4.0,28.18,17.09,3.3141,0.2569,0
5.0,28.95,17.09,3.301,0.2437,0
6.0,27.66,17.08,3.3018,0.2322,0
7.0,28.41,17.07,3.299,0.2393,0
8.0,29.45,17.07,3.3181,0.2332,0
9.0,28.14,17.06,3.305,0.2302,0
10.0,27.23,17.04,3.3151,0.2478,0
11.0,28.69,17.04,3.3048,0.2263,0
12.0,28.39,17.03,3.311,0.2403,0
13.0,29.47,17.04,3.3124,0.2423,0
14.0,28.83,17.04,3.3161,0.222,0
15.0,29.98,17.05,3.3186,0.2367,0
16.0,29.1,17.05,3.306,0.2537,0
17.0,28.37,17.04,3.3225,0.2359,0
18.0,29.59,17.05,3.2966,0.2457,0
19.0,29.43,17.06,3.2996,0.2316,0
20.0,28.5,17.05,3.3123,0.227,0
21.0,30.2,17.06,3.3313,0.2078,0
22.0,29.41,17.07,3.3065,0.2178,0
23.0,30.09,17.08,3.3168,0.2498,0
24.0,30.79,17.1,3.3136,0.2335,0
25.0,29.59,17.11,3.2885,0.2234,0
26.0,30.89,17.13,3.3111,0.2295,0
27.0,30.46,17.15,3.3248,0.2429,0
28.0,29.26,17.15,3.3035,0.2299,0
29.0,29.54,17.15,3.3081,0.2367,0
30.0,28.09,17.14,3.3084,0.2217,0
31.0,30.71,17.16,3.3351,0.2202,0
32.0,29.47,17.17,3.3289,0.2344,0
33.0,29.67,17.17,3.3098,0.2252,0
34.0,29.23,17.17,3.3223,0.2112,0
35.0,29.71,17.18,3.3181,0.2325,0
36.0,29.78,17.19,3.3228,0.2256,0
37.0,30.19,17.2,3.3102,0.222,0
38.0,30.44,17.21,3.3031,0.2245,0
39.0,30.06,17.22,3.2855,0.2148,0
40.0,30.36,17.24,3.3238,0.2175,0
41.0,30.51,17.25,3.3244,0.252,0
42.0,31.23,17.28,3.3093,0.2334,0
43.0,30.98,17.3,3.3111,0.2453,0
44.0,29.63,17.3,3.3085,0.2371,0
45.0,30.64,17.31,3.3171,0.232,0
46.0,30.76,17.33,3.3173,0.2518,0
47.0,30.75,17.35,3.3092,0.2244,0
48.0,30.64,17.36,3.3008,0.2123,0
49.0,30.49,17.38,3.3351,0.2346,0
50.0,31.41,17.4,3.2968,0.2439,0
51.0,31.81,17.43,3.3029,0.2214,0
52.0,31.69,17.45,3.3103,0.2346,0
53.0,30.83,17.47,3.3138,0.2332,0
54.0,31.29,17.49,3.3251,0.2272,0
55.0,30.33,17.5,3.2916,0.2266,0
56.0,32.12,17.53,3.3011,0.2249,0
57.0,32.1,17.56,3.3129,0.2195,0
58.0,31.57,17.58,3.3278,0.2201,0
59.0,34.16,17.63,3.3178,0.2432,0
60.0,31.71,17.65,3.2989,0.2405,0
61.0,32.43,17.68,3.3286,0.2167,0
62.0,32.3,17.71,3.3089,0.2263,0
63.0,31.68,17.73,3.3172,0.2219,0
64.0,32.96,17.77,3.3163,0.2158,0
65.0,31.74,17.79,3.2987,0.2355,0
66.0,31.78,17.81,3.3197,0.2236,0
67.0,32.06,17.84,3.299,0.2255,0
68.0,33.08,17.87,3.293,0.2302,0
69.0,32.33,17.9,3.312,0.2368,0
70.0,31.84,17.92,3.3139,0.2261,0
71.0,32.74,17.95,3.2941,0.2447,0
72.0,32.89,17.98,3.3281,0.2299,0
73.0,32.69,18.01,3.335,0.2244,0
74.0,32.17,18.03,3.3182,0.243,0
75.0,32.9,18.06,3.3086,0.2358,0
76.0,33.38,18.09,3.3218,0.2356,0
77.0,33.03,18.13,3.3223,0.2294,0
78.0,34.4,18.17,3.3191,0.2311,0
79.0,32.84,18.2,3.3156,0.2344,0
80.0,33.47,18.23,3.3313,0.2272,0
81.0,32.25,18.25,3.2921,0.23,0
82.0,33.0,18.28,3.3345,0.2456,0
83.0,32.98,18.31,3.3097,0.2365,0
84.0,32.61,18.33,3.3302,0.2255,0
85.0,33.73,18.36,3.2944,0.249,0
86.0,33.51,18.4,3.2864,0.2327,0
87.0,33.2,18.42,3.3039,0.2467,0
88.0,34.23,18.46,3.314,0.2473,0
89.0,34.36,18.5,3.3049,0.2337,0
90.0,32.54,18.52,3.3111,0.2378,0
91.0,34.76,18.57,3.3041,0.2328,0
92.0,33.36,18.59,3.3302,0.2152,0
93.0,33.9,18.63,3.3142,0.2311,0
94.0,34.21,18.66,3.3046,0.2152,0
95.0,34.27,18.7,3.2937,0.2354,0
96.0,34.32,18.73,3.3124,0.227,0
97.0,35.11,18.78,3.3198,0.2409,0
98.0,34.0,18.81,3.2915,0.2228,0
99.0,35.36,18.86,3.3062,0.2369,0
100.0,33.61,18.88,3.2997,0.2386,0
101.0,35.3,18.92,3.3128,0.2277,0
102.0,34.91,18.96,3.303,0.2358,0
103.0,33.8,18.99,3.2924,0.2208,0
104.0,33.59,19.01,3.3206,0.2366,0
105.0,36.22,19.07,3.3151,0.2351,0
106.0,35.35,19.11,3.3043,0.2492,0
107.0,35.54,19.15,3.3187,0.2268,0
108.0,34.79,19.19,3.3129,0.2629,0
109.0,34.44,19.21,3.3049,0.2221,0
110.0,35.64,19.26,3.3194,0.2352,0
111.0,35.2,19.29,3.3205,0.2202,0
112.0,34.95,19.33,3.302,0.2185,0
113.0,35.15,19.36,3.3076,0.2448,0
114.0,35.84,19.41,3.3054,0.2259,0
115.0,35.58,19.45,3.3102,0.2308,0
116.0,35.09,19.48,3.3009,0.2381,0
117.0,35.94,19.52,3.3215,0.2402,0
118.0,37.39,19.58,3.3157,0.231,0
119.0,35.89,19.62,3.3197,0.2464,0
120.0,35.9,19.66,3.3303,0.2142,0
121.0,36.51,19.71,3.3161,0.2229,0
122.0,35.87,19.74,3.3119,0.2064,0
123.0,35.03,19.77,3.3053,0.2288,0
124.0,36.53,19.81,3.3163,0.2429,0
125.0,36.14,19.85,3.2973,0.2253,0
126.0,36.67,19.9,3.3045,0.2523,0
