Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,24.28,13.39,3.3835,0.227,0
1.0,25.76,13.43,3.3742,0.2495,0
2.0,25.49,13.45,3.3691,0.2341,0
3.0,25.3,13.48,3.3701,0.2164,0
4.0,25.96,13.52,3.3678,0.2337,0
5.0,25.15,13.54,3.3781,0.2333,0
6.0,24.93,13.55,3.3651,0.2212,0
7.0,25.51,13.57,3.369,0.2386,0
8.0,26.01,13.61,3.3929,0.2354,0
9.0,25.91,13.64,3.3712,0.2398,0
10.0,25.08,13.65,3.3628,0.2402,0
11.0,26.77,13.71,3.353,0.2314,0
12.0,26.23,13.74,3.3572,0.2467,0
13.0,24.23,13.73,3.3738,0.2294,0
14.0,25.81,13.75,3.373,0.2385,0
15.0,26.14,13.79,3.3536,0.2231,0
16.0,26.98,13.84,3.3637,0.2592,0
17.0,26.54,13.88,3.3712,0.2394,0
18.0,25.86,13.9,3.3679,0.2247,0
19.0,25.57,13.92,3.3694,0.2509,0
20.0,26.22,13.94,3.3733,0.213,0
21.0,25.91,13.96,3.3798,0.2139,0
22.0,26.35,14.0,3.3729,0.2419,0
23.0,25.97,14.01,3.3834,0.2201,0
24.0,26.51,14.05,3.3423,0.2132,0
25.0,27.4,14.1,3.369,0.226,0
26.0,25.8,14.11,3.3582,0.2195,0
27.0,27.58,14.17,3.3625,0.2573,0
28.0,26.77,14.2,3.3413,0.2195,0
29.0,26.45,14.23,3.373,0.2276,0
30.0,27.1,14.26,3.3706,0.2381,0
31.0,27.07,14.3,3.3684,0.2509,0
32.0,27.17,14.34,3.3629,0.2378,0
33.0,26.93,14.37,3.3574,0.2099,0
34.0,27.29,14.41,3.3781,0.229,0
35.0,27.35,14.45,3.3926,0.2333,0
36.0,26.71,14.47,3.3637,0.2281,0
37.0,26.69,14.49,3.3666,0.2318,0
38.0,27.07,14.52,3.3748,0.2464,0
39.0,27.14,14.55,3.3578,0.2412,0
40.0,28.77,14.62,3.3541,0.226,0
41.0,27.75,14.66,3.3638,0.2407,0
42.0,29.56,14.74,3.3766,0.2218,0
43.0,28.47,14.8,3.3733,0.239,0
44.0,28.09,14.84,3.3675,0.2435,0
45.0,27.43,14.86,3.3574,0.2262,0
46.0,28.27,14.91,3.3441,0.2433,0
47.0,27.87,14.94,3.3488,0.2434,0
48.0,28.89,15.0,3.3555,0.2167,0
49.0,28.76,15.05,3.362,0.2407,0
50.0,28.84,15.1,3.3741,0.2246,0
51.0,28.92,15.15,3.3805,0.2235,0
52.0,28.31,15.19,3.374,0.2416,0
53.0,29.13,15.24,3.3578,0.2397,0
54.0,28.13,15.26,3.3578,0.2449,0
55.0,28.76,15.31,3.3677,0.2432,0
56.0,29.36,15.36,3.36,0.2352,0
57.0,28.65,15.4,3.3657,0.2342,0
58.0,28.62,15.43,3.3711,0.2268,0
59.0,29.65,15.49,3.3893,0.2286,0
60.0,29.35,15.53,3.3772,0.2361,0
61.0,28.3,15.55,3.3751,0.2231,0
62.0,28.87,15.58,3.3538,0.241,0
63.0,29.02,15.62,3.3788,0.242,0
64.0,28.86,15.65,3.3561,0.2458,0
65.0,29.07,15.68,3.367,0.2332,0
66.0,29.16,15.72,3.3591,0.2263,0
67.0,29.79,15.77,3.3668,0.2414,0
68.0,30.55,15.84,3.3609,0.2331,0
69.0,30.19,15.89,3.3836,0.2557,0
70.0,30.09,15.94,3.3744,0.2246,0
71.0,30.88,16.01,3.3612,0.2303,0
72.0,30.41,16.06,3.3778,0.2242,0
73.0,29.35,16.09,3.387,0.2305,0
74.0,29.65,16.12,3.3659,0.2406,0
75.0,30.52,16.17,3.3674,0.2289,0
76.0,30.05,16.21,3.3558,0.2305,0
77.0,31.44,16.28,3.3781,0.235,0
78.0,29.72,16.31,3.3679,0.2327,0
79.0,31.03,16.37,3.3894,0.2363,0
80.0,31.27,16.43,3.3518,0.2391,0
81.0,30.92,16.48,3.3676,0.22,0
82.0,30.65,16.52,3.3709,0.2322,0
83.0,31.84,16.59,3.369,0.2363,0
84.0,30.95,16.64,3.3562,0.2505,0
85.0,29.97,16.66,3.3591,0.2379,0
86.0,30.52,16.69,3.3605,0.2319,0
87.0,30.76,16.72,3.3644,0.2297,0
88.0,31.25,16.77,3.3568,0.2287,0
89.0,30.67,16.8,3.3599,0.2379,0
90.0,31.68,16.86,3.3689,0.2298,0
91.0,30.99,16.89,3.3741,0.2499,0
92.0,31.47,16.94,3.3579,0.2324,0
93.0,32.36,17.01,3.3704,0.2287,0
94.0,32.21,17.07,3.3688,0.2214,0
95.0,30.92,17.09,3.3767,0.2514,0
96.0,31.14,17.12,3.3723,0.2323,0
97.0,31.17,17.15,3.3698,0.2431,0
98.0,30.91,17.18,3.3671,0.2278,0
99.0,30.83,17.19,3.3714,0.2323,0
100.0,32.23,17.25,3.38,0.2167,0
101.0,31.39,17.28,3.3584,0.2583,0
102.0,32.52,17.34,3.3667,0.2386,0
103.0,32.05,17.38,3.376,0.2371,0
104.0,32.51,17.44,3.3561,0.2377,0
105.0,31.84,17.47,3.3747,0.237,0
106.0,31.33,17.49,3.3816,0.2382,0
107.0,32.13,17.53,3.3718,0.2131,0
108.0,32.78,17.59,3.3613,0.2429,0
109.0,32.11,17.62,3.3683,0.2368,0
110.0,33.67,17.7,3.3587,0.2127,0
111.0,33.1,17.75,3.3778,0.2186,0
112.0,32.79,17.8,3.3635,0.2305,0
113.0,33.2,17.85,3.3788,0.236,0
114.0,33.22,17.91,3.3639,0.2316,0
115.0,32.93,17.95,3.3816,0.2428,0
116.0,33.55,18.01,3.3802,0.2433,0
117.0,33.38,18.06,3.3557,0.2351,0
118.0,33.42,18.11,3.3768,0.2421,0
119.0,34.42,18.19,3.3657,0.2302,0
120.0,32.07,18.2,3.3616,0.2521,0
121.0,32.15,18.21,3.3793,0.2291,0
122.0,33.23,18.25,3.368,0.2323,0
123.0,33.97,18.31,3.3578,0.2519,0
124.0,34.0,18.36,3.3662,0.2347,0
125.0,33.76,18.41,3.3627,0.227,0
126.0,33.44,18.45,3.3721,0.241,0
127.0,34.51,18.51,3.3849,0.2419,0
128.0,32.57,18.52,3.3796,0.2376,0
129.0,34.91,18.59,3.3619,0.2258,0
130.0,35.57,18.68,3.3534,0.2309,0
131.0,34.04,18.72,3.3749,0.248,0
132.0,35.42,18.8,3.3803,0.2415,0
133.0,34.8,18.85,3.3705,0.2356,0
134.0,35.46,18.92,3.365,0.2303,0
135.0,35.59,19.0,3.3648,0.2316,0
136.0,35.88,19.07,3.3699,0.2452,0
137.0,35.11,19.13,3.3764,0.2586,0
138.0,34.33,19.16,3.3648,0.2317,0
139.0,35.42,19.22,3.3557,0.2411,0
140.0,35.12,19.27,3.368,0.2298,0
141.0,35.17,19.31,3.3494,0.2355,0
142.0,34.51,19.34,3.3563,0.2292,0
143.0,35.15,19.39,3.3814,0.2275,0
144.0,34.41,19.41,3.3525,0.2351,0
145.0,35.4,19.46,3.3586,0.2197,0
146.0,34.78,19.49,3.391,0.2436,0
147.0,35.77,19.55,3.3853,0.2298,0
148.0,35.47,19.59,3.3745,0.2353,0
149.0,34.82,19.62,3.3656,0.2417,0
150.0,35.95,19.67,3.3773,0.2111,0
151.0,35.68,19.72,3.3625,0.2267,0
152.0,36.04,19.77,3.3828,0.2405,0
153.0,36.16,19.82,3.3588,0.2267,0
154.0,36.67,19.89,3.3745,0.2329,0
155.0,36.49,19.94,3.3468,0.2182,0
156.0,35.72,19.98,3.3779,0.2341,0
157.0,35.99,20.02,3.3721,0.2131,0
158.0,36.56,20.07,3.3664,0.2287,0
159.0,36.15,20.12,3.3656,0.2456,0
160.0,36.28,20.16,3.3822,0.2265,0
161.0,35.53,20.18,3.3797,0.2244,0
162.0,36.06,20.22,3.366,0.222,0
163.0,37.56,20.29,3.3657,0.2387,0
164.0,35.83,20.31,3.3605,0.2417,0
165.0,37.22,20.37,3.3746,0.2641,0
166.0,36.31,20.41,3.3648,0.2387,0
167.0,37.14,20.46,3.3681,0.2398,0
168.0,37.46,20.52,3.3688,0.2316,0
169.0,36.68,20.56,3.3756,0.2395,0
170.0,37.66,20.62,3.3599,0.2249,0
171.0,36.93,20.66,3.3517,0.2398,0
172.0,36.77,20.69,3.364,0.2202,0
173.0,37.19,20.74,3.3786,0.2468,0
174.0,36.7,20.77,3.3722,0.242,0
175.0,37.93,20.83,3.3653,0.2476,0
176.0,37.82,20.88,3.3829,0.2344,0
177.0,37.16,20.92,3.363,0.2422,0
178.0,38.99,21.0,3.3704,0.2222,0
179.0,37.26,21.03,3.376,0.2481,0
180.0,38.98,21.11,3.3654,0.2406,0
181.0,38.24,21.16,3.3633,0.2346,0
182.0,38.21,21.21,3.3725,0.2534,0
183.0,37.7,21.25,3.3695,0.218,0
184.0,38.31,21.3,3.3777,0.2273,0
185.0,37.98,21.34,3.3608,0.2276,0
186.0,38.52,21.39,3.3677,0.235,0
187.0,38.12,21.43,3.3716,0.2321,0
188.0,38.13,21.47,3.3673,0.2324,0
189.0,39.45,21.54,3.3525,0.2401,0
190.0,38.81,21.59,3.3713,0.2185,0
191.0,38.61,21.64,3.3789,0.2415,0
192.0,37.65,21.66,3.3717,0.2433,0
193.0,38.54,21.7,3.392,0.2317,0
194.0,38.07,21.72,3.3582,0.2241,0
195.0,39.05,21.77,3.3723,0.2271,0
196.0,40.28,21.85,3.3871,0.2132,0
197.0,38.97,21.9,3.3704,0.2361,0
198.0,38.7,21.93,3.3933,0.2383,0
199.0,40.08,22.0,3.3712,0.2315,0
200.0,38.95,22.04,3.3906,0.2453,0
201.0,39.73,22.1,3.3596,0.2318,0
202.0,40.38,22.17,3.3888,0.2134,0
203.0,39.4,22.21,3.3601,0.2381,0
204.0,40.02,22.27,3.3718,0.2335,0
205.0,40.03,22.32,3.3629,0.2255,0
206.0,40.07,22.37,3.3589,0.2295,0
207.0,40.2,22.43,3.3552,0.2289,0
208.0,39.18,22.45,3.3653,0.2329,0
209.0,40.77,22.52,3.382,0.2209,0
