Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,27.89,17.82,3.2916,0.2895,0
1.0,28.09,17.83,3.3193,0.295,0
2.0,28.21,17.84,3.3128,0.2977,0
3.0,28.38,17.85,3.3049,0.3001,0
4.0,28.91,17.87,3.2939,0.3012,0
5.0,28.57,17.88,3.3026,0.2951,0
6.0,28.1,17.88,3.3061,0.2931,0
7.0,28.81,17.9,3.3073,0.3017,0
8.0,28.88,17.92,3.3161,0.3037,0
9.0,29.07,17.94,3.3,0.2916,0
10.0,29.1,17.96,3.3094,0.2956,0
11.0,29.05,17.98,3.3088,0.2998,0
12.0,29.22,18.01,3.3,0.2864,0
13.0,29.06,18.03,3.3033,0.3021,0
14.0,29.55,18.05,3.2985,0.3078,0
15.0,29.29,18.08,3.294,0.2924,0
16.0,30.1,18.12,3.3025,0.3057,0
17.0,29.53,18.14,3.2975,0.2995,0
18.0,29.98,18.18,3.2841,0.2863,0
19.0,30.66,18.22,3.2991,0.3138,0
20.0,29.87,18.25,3.3021,0.2821,0
21.0,30.3,18.29,3.2859,0.296,0
22.0,29.91,18.32,3.2954,0.3184,0
23.0,30.71,18.36,3.2924,0.3039,0
24.0,30.26,18.4,3.3016,0.3107,0
25.0,30.73,18.44,3.2986,0.291,0
26.0,30.14,18.47,3.3032,0.284,0
27.0,31.07,18.51,3.3006,0.3108,0
28.0,31.53,18.57,3.3178,0.3069,0
29.0,31.16,18.61,3.3173,0.2844,0
30.0,31.24,18.66,3.3159,0.2954,0
31.0,31.2,18.7,3.2827,0.3038,0
32.0,31.32,18.75,3.3019,0.2941,0
33.0,31.49,18.8,3.3098,0.2873,0
34.0,31.78,18.85,3.3264,0.2834,0
35.0,31.4,18.89,3.3066,0.2792,0
36.0,31.93,18.94,3.3218,0.2974,0
37.0,31.56,18.99,3.2924,0.3027,0
38.0,31.63,19.03,3.2997,0.2953,0
39.0,31.94,19.08,3.2911,0.2999,0
40.0,32.74,19.14,3.2941,0.2968,0
41.0,31.7,19.18,3.2908,0.3145,0
42.0,32.17,19.23,3.3001,0.2896,0
43.0,32.48,19.28,3.2833,0.3155,0
44.0,33.29,19.35,3.3052,0.3035,0
45.0,32.85,19.41,3.2831,0.2997,0
46.0,32.76,19.46,3.3,0.2877,0
47.0,32.43,19.51,3.2954,0.2854,0
48.0,33.21,19.57,3.2979,0.2927,0
49.0,32.43,19.61,3.3135,0.3062,0
50.0,33.54,19.67,3.2977,0.2862,0
51.0,33.18,19.73,3.2995,0.3195,0
52.0,33.81,19.8,3.3023,0.3089,0
53.0,33.51,19.85,3.3031,0.3006,0
54.0,33.78,19.91,3.3064,0.2868,0
55.0,34.21,19.98,3.296,0.3057,0
56.0,33.52,20.04,3.3097,0.2999,0
57.0,33.93,20.09,3.3277,0.2756,0
58.0,33.48,20.14,3.2965,0.2796,0
59.0,34.3,20.21,3.3058,0.301,0
60.0,33.96,20.26,3.2911,0.2962,0
61.0,34.13,20.32,3.2872,0.3007,0
62.0,34.85,20.39,3.2776,0.3136,0
63.0,34.72,20.45,3.3032,0.297,0
64.0,34.75,20.52,3.3145,0.2948,0
65.0,34.63,20.58,3.3073,0.3145,0
66.0,34.85,20.64,3.2777,0.3042,0
67.0,35.34,20.71,3.3062,0.2813,0
68.0,35.06,20.77,3.3003,0.31,0
69.0,35.29,20.84,3.2838,0.3044,0
70.0,35.32,20.9,3.2852,0.3031,0
