Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,28.95,14.43,3.2423,0.2724,0
1.0,28.76,14.43,3.2544,0.2529,0
2.0,29.19,14.43,3.2482,0.254,0
3.0,28.27,14.42,3.2432,0.2598,0
4.0,28.82,14.42,3.2371,0.2732,0
5.0,29.65,14.43,3.2537,0.2687,0
6.0,27.84,14.41,3.2609,0.2666,0
7.0,29.53,14.42,3.2449,0.2643,0
8.0,30.0,14.44,3.2489,0.2721,0
9.0,29.59,14.45,3.2518,0.2703,0
10.0,29.22,14.46,3.2403,0.2763,0
11.0,28.88,14.46,3.2585,0.2543,0
12.0,29.56,14.47,3.2569,0.2531,0
13.0,29.12,14.47,3.2421,0.271,0
14.0,29.93,14.48,3.2595,0.2603,0
15.0,30.57,14.51,3.2631,0.2694,0
16.0,29.56,14.52,3.2392,0.2569,0
17.0,30.06,14.54,3.2522,0.2724,0
18.0,29.85,14.55,3.2662,0.2687,0
19.0,30.17,14.57,3.2606,0.2539,0
20.0,30.53,14.59,3.2661,0.2728,0
21.0,30.82,14.62,3.2586,0.2711,0
22.0,30.98,14.65,3.2631,0.2703,0
23.0,30.28,14.67,3.2473,0.2531,0
24.0,30.58,14.69,3.2566,0.2749,0
25.0,31.63,14.73,3.2559,0.2555,0
26.0,31.38,14.77,3.2521,0.2599,0
27.0,30.54,14.79,3.2576,0.2738,0
28.0,31.67,14.83,3.2597,0.2529,0
29.0,31.44,14.86,3.2489,0.261,0
30.0,31.68,14.9,3.2355,0.2641,0
31.0,30.67,14.91,3.265,0.2697,0
32.0,31.54,14.94,3.2431,0.2577,0
33.0,31.67,14.98,3.2676,0.2548,0
34.0,32.44,15.03,3.265,0.2619,0
35.0,31.51,15.05,3.2481,0.2462,0
36.0,30.94,15.07,3.2534,0.2727,0
37.0,31.9,15.1,3.2404,0.2658,0
38.0,31.6,15.13,3.2354,0.2669,0
39.0,32.21,15.17,3.2534,0.262,0
40.0,31.49,15.19,3.2486,0.2772,0
41.0,32.91,15.24,3.2483,0.257,0
42.0,32.98,15.29,3.2349,0.2536,0
43.0,32.52,15.33,3.2622,0.2662,0
44.0,33.89,15.39,3.2588,0.2725,0
45.0,32.52,15.43,3.2569,0.2698,0
46.0,32.74,15.47,3.2505,0.257,0
47.0,33.67,15.52,3.2418,0.2729,0
48.0,32.89,15.56,3.2548,0.2611,0
49.0,33.67,15.61,3.2462,0.2519,0
50.0,33.64,15.66,3.2537,0.2631,0
51.0,33.08,15.7,3.2464,0.2569,0
52.0,33.79,15.75,3.252,0.2654,0
53.0,33.3,15.79,3.2581,0.2597,0
54.0,33.5,15.83,3.2621,0.2606,0
55.0,33.41,15.87,3.2678,0.2671,0
56.0,33.94,15.91,3.2464,0.2765,0
57.0,33.93,15.96,3.2554,0.2834,0
58.0,34.23,16.01,3.2384,0.2644,0
59.0,34.55,16.06,3.244,0.2503,0
60.0,34.92,16.12,3.2657,0.2688,0
61.0,34.06,16.16,3.242,0.265,0
62.0,33.88,16.2,3.2803,0.2537,0
63.0,35.79,16.27,3.2504,0.2648,0
64.0,34.32,16.31,3.255,0.2711,0
65.0,35.07,16.36,3.2366,0.2455,0
66.0,34.44,16.41,3.2562,0.2435,0
67.0,35.35,16.46,3.241,0.2614,0
68.0,35.69,16.52,3.2473,0.2742,0
69.0,35.82,16.58,3.2399,0.2835,0
70.0,34.81,16.62,3.2563,0.2534,0
71.0,35.96,16.69,3.2548,0.2712,0
72.0,35.08,16.73,3.2459,0.2634,0
73.0,35.47,16.78,3.2533,0.2622,0
74.0,35.83,16.83,3.2538,0.2608,0
75.0,36.42,16.89,3.2643,0.2605,0
76.0,36.11,16.95,3.2563,0.2728,0
77.0,36.16,17.0,3.2539,0.2737,0
78.0,36.54,17.06,3.2467,0.2642,0
79.0,35.58,17.1,3.263,0.2627,0
80.0,35.82,17.15,3.2436,0.2667,0
81.0,36.13,17.2,3.2444,0.2782,0
82.0,36.4,17.25,3.2382,0.2498,0
83.0,37.34,17.31,3.2613,0.2597,0
84.0,36.62,17.37,3.2567,0.2569,0
85.0,36.37,17.41,3.2616,0.2711,0
86.0,37.07,17.47,3.2593,0.271,0
87.0,36.52,17.51,3.252,0.2719,0
88.0,36.88,17.56,3.2342,0.2552,0
89.0,36.28,17.6,3.2516,0.2705,0
90.0,37.23,17.66,3.2491,0.2636,0
91.0,37.13,17.71,3.2519,0.2506,0
92.0,36.9,17.75,3.2594,0.2491,0
93.0,37.08,17.8,3.2427,0.2734,0
94.0,37.58,17.85,3.2601,0.2696,0
95.0,37.24,17.9,3.2492,0.2582,0
96.0,37.31,17.95,3.2707,0.2644,0
97.0,38.07,18.01,3.2661,0.2603,0
98.0,38.37,18.07,3.2516,0.2614,0
99.0,37.9,18.12,3.2323,0.2646,0
100.0,37.62,18.17,3.2519,0.2713,0
101.0,38.08,18.22,3.2659,0.2541,0
102.0,37.97,18.27,3.2326,0.2559,0
103.0,38.39,18.32,3.2482,0.2572,0
104.0,37.83,18.37,3.2561,0.2626,0
105.0,38.32,18.42,3.2475,0.262,0
106.0,38.63,18.47,3.2519,0.2628,0
107.0,38.03,18.52,3.2613,0.276,0
108.0,38.5,18.56,3.2473,0.2706,0
109.0,38.72,18.62,3.274,0.249,0
110.0,38.3,18.66,3.2564,0.2737,0
111.0,39.17,18.72,3.2446,0.2789,0
112.0,40.18,18.79,3.2383,0.2747,0
113.0,38.53,18.83,3.2464,0.2653,0
114.0,39.74,18.9,3.2478,0.2619,0
115.0,39.98,18.96,3.2448,0.2695,0
116.0,40.12,19.03,3.2491,0.2586,0
117.0,39.59,19.08,3.2563,0.2831,0
118.0,40.4,19.15,3.2502,0.2556,0
119.0,39.86,19.2,3.2498,0.2732,0
120.0,39.65,19.25,3.2223,0.2592,0
121.0,40.56,19.32,3.2443,0.2607,0
122.0,39.56,19.36,3.2395,0.2694,0
123.0,40.01,19.41,3.2464,0.267,0
124.0,40.59,19.47,3.2544,0.2566,0
125.0,40.58,19.53,3.2603,0.2543,0
126.0,39.91,19.58,3.2696,0.2912,0
