Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,24.18,14.46,3.215,0.2547,0
1.0,24.43,14.47,3.2048,0.2446,0
2.0,23.86,14.46,3.1998,0.2633,0
3.0,23.98,14.46,3.2096,0.2439,0
4.0,24.41,14.46,3.2201,0.2439,0
5.0,24.4,14.47,3.1918,0.2643,0
6.0,24.47,14.47,3.2043,0.2438,0
7.0,24.86,14.49,3.2094,0.2567,0
8.0,24.39,14.49,3.1981,0.2584,0
9.0,24.82,14.51,3.2257,0.2565,0
10.0,24.21,14.5,3.2112,0.2429,0
11.0,25.01,14.52,3.2045,0.2409,0
12.0,24.23,14.52,3.193,0.2541,0
13.0,25.13,14.54,3.2105,0.2447,0
14.0,24.41,14.54,3.2082,0.2427,0
15.0,24.82,14.56,3.2158,0.2647,0
16.0,25.38,14.58,3.2054,0.2544,0
17.0,25.28,14.6,3.2218,0.2525,0
18.0,24.37,14.6,3.2133,0.2645,0
19.0,25.22,14.62,3.1879,0.2496,0
20.0,25.34,14.64,3.2021,0.2494,0
21.0,25.25,14.66,3.2005,0.2544,0
22.0,25.52,14.68,3.2032,0.2608,0
23.0,25.4,14.7,3.1937,0.2619,0
24.0,25.1,14.71,3.2086,0.2578,0
25.0,25.39,14.73,3.2061,0.2519,0
26.0,25.39,14.75,3.2258,0.2451,0
27.0,25.39,14.77,3.2023,0.2401,0
28.0,26.08,14.8,3.2037,0.2513,0
29.0,26.28,14.84,3.2026,0.2769,0
30.0,25.81,14.86,3.2087,0.2555,0
31.0,25.4,14.88,3.2171,0.2505,0
32.0,26.08,14.91,3.2185,0.2495,0
33.0,25.82,14.93,3.2151,0.2578,0
34.0,26.48,14.97,3.2054,0.2589,0
35.0,26.68,15.0,3.1909,0.2509,0
36.0,26.63,15.04,3.2096,0.2256,0
37.0,26.36,15.07,3.2157,0.2589,0
38.0,26.13,15.1,3.2181,0.2452,0
39.0,26.1,15.12,3.2102,0.2498,0
40.0,26.34,15.15,3.2174,0.2623,0
41.0,27.2,15.19,3.1912,0.2471,0
42.0,26.72,15.22,3.2116,0.2568,0
43.0,26.44,15.25,3.2086,0.2588,0
44.0,26.33,15.27,3.2109,0.2594,0
45.0,27.4,15.32,3.2162,0.2475,0
46.0,27.0,15.35,3.2031,0.2432,0
47.0,27.08,15.39,3.2094,0.2639,0
48.0,26.91,15.42,3.2277,0.2477,0
49.0,27.01,15.45,3.216,0.2548,0
50.0,26.72,15.48,3.2088,0.2617,0
51.0,27.64,15.52,3.2057,0.2537,0
52.0,27.76,15.57,3.2125,0.2548,0
53.0,27.02,15.6,3.2032,0.2556,0
54.0,27.1,15.63,3.2021,0.247,0
55.0,27.55,15.66,3.207,0.2402,0
56.0,27.89,15.71,3.2001,0.2411,0
57.0,27.54,15.74,3.2131,0.2622,0
58.0,27.37,15.77,3.2237,0.2501,0
59.0,27.55,15.81,3.1919,0.2703,0
60.0,27.84,15.85,3.2084,0.2476,0
61.0,27.79,15.88,3.204,0.2656,0
62.0,28.24,15.93,3.2051,0.243,0
63.0,27.47,15.95,3.1973,0.263,0
64.0,27.9,15.99,3.2169,0.2838,0
65.0,27.58,16.01,3.2092,0.2467,0
66.0,28.29,16.06,3.1975,0.2708,0
67.0,28.15,16.09,3.2006,0.262,0
68.0,28.24,16.13,3.2121,0.2561,0
69.0,27.85,16.16,3.2089,0.2353,0
70.0,28.44,16.2,3.1949,0.2547,0
71.0,28.79,16.25,3.2167,0.2502,0
72.0,28.52,16.29,3.2035,0.2487,0
73.0,28.65,16.33,3.191,0.2511,0
74.0,29.5,16.39,3.205,0.2571,0
75.0,29.29,16.44,3.219,0.2424,0
76.0,29.35,16.49,3.2039,0.2412,0
77.0,28.93,16.53,3.1984,0.2578,0
78.0,28.64,16.57,3.2036,0.2646,0
79.0,28.88,16.6,3.2058,0.2509,0
80.0,28.83,16.64,3.2054,0.2552,0
81.0,29.51,16.69,3.2055,0.2496,0
82.0,29.16,16.73,3.1979,0.266,0
83.0,29.98,16.78,3.2201,0.2476,0
84.0,29.45,16.83,3.2092,0.2433,0
85.0,29.49,16.87,3.2052,0.2502,0
86.0,29.72,16.91,3.2096,0.2365,0
87.0,29.38,16.95,3.2239,0.2452,0
88.0,29.56,16.99,3.2051,0.25,0
89.0,29.97,17.04,3.2118,0.2506,0
90.0,29.78,17.08,3.2104,0.2761,0
91.0,29.85,17.12,3.2037,0.241,0
92.0,30.17,17.17,3.2097,0.2574,0
93.0,29.89,17.21,3.2005,0.2725,0
94.0,29.77,17.25,3.2124,0.2579,0
95.0,29.99,17.29,3.1942,0.2491,0
96.0,30.33,17.34,3.2213,0.2501,0
97.0,30.59,17.39,3.2125,0.2465,0
98.0,30.35,17.43,3.2122,0.2402,0
99.0,30.28,17.47,3.1979,0.2505,0
100.0,29.77,17.5,3.2166,0.2385,0
101.0,30.01,17.53,3.2133,0.2632,0
102.0,30.54,17.57,3.2053,0.2503,0
103.0,30.7,17.62,3.2034,0.2659,0
104.0,30.51,17.66,3.2059,0.2546,0
105.0,31.21,17.71,3.212,0.2651,0
106.0,30.53,17.75,3.2123,0.254,0
107.0,30.93,17.79,3.2003,0.2503,0
108.0,31.01,17.84,3.2194,0.2527,0
109.0,31.01,17.88,3.1903,0.2602,0
110.0,31.43,17.94,3.2028,0.2605,0
111.0,31.56,17.99,3.2031,0.2451,0
112.0,30.95,18.03,3.2181,0.2601,0
113.0,31.05,18.06,3.2058,0.2496,0
114.0,31.85,18.12,3.2099,0.2493,0
115.0,31.47,18.17,3.2072,0.2423,0
116.0,31.39,18.21,3.2057,0.2532,0
117.0,31.55,18.25,3.2132,0.2464,0
118.0,30.82,18.28,3.2112,0.2452,0
119.0,31.87,18.33,3.2026,0.252,0
120.0,31.82,18.37,3.206,0.2546,0
121.0,31.65,18.41,3.2114,0.2456,0
122.0,31.04,18.44,3.2104,0.2607,0
123.0,31.65,18.48,3.2076,0.2488,0
124.0,32.31,18.53,3.2239,0.2568,0
125.0,32.13,18.58,3.2239,0.2637,0
126.0,32.51,18.63,3.2062,0.2529,0
127.0,32.01,18.67,3.2175,0.2668,0
128.0,32.6,18.72,3.2227,0.2626,0
129.0,32.42,18.77,3.1907,0.2541,0
