Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,21.8,12.05,3.2296,0.2304,0
1.0,21.68,12.04,3.2268,0.2181,0
2.0,21.92,12.05,3.2185,0.2305,0
3.0,22.25,12.05,3.2135,0.2068,0
4.0,21.63,12.05,3.2305,0.2165,0
5.0,22.25,12.05,3.229,0.2111,0
6.0,21.28,12.05,3.2273,0.2139,0
7.0,22.51,12.05,3.1996,0.2135,0
8.0,22.78,12.06,3.2106,0.2166,0
9.0,22.84,12.07,3.2294,0.2182,0
10.0,22.79,12.07,3.2464,0.2086,0
11.0,23.57,12.09,3.2114,0.2167,0
12.0,22.99,12.1,3.2237,0.2076,0
13.0,22.98,12.1,3.2273,0.2181,0
14.0,23.96,12.12,3.2272,0.2317,0
15.0,23.42,12.13,3.2158,0.2219,0
16.0,23.24,12.14,3.2343,0.219,0
17.0,23.5,12.15,3.2283,0.2158,0
18.0,23.25,12.16,3.2043,0.2192,0
19.0,24.16,12.18,3.2113,0.2085,0
20.0,24.23,12.19,3.2033,0.2239,0
21.0,23.95,12.21,3.2156,0.2331,0
22.0,24.1,12.22,3.223,0.2079,0
23.0,24.21,12.24,3.2313,0.2273,0
24.0,24.32,12.26,3.221,0.2037,0
25.0,24.4,12.27,3.2363,0.23,0
26.0,24.07,12.29,3.2225,0.2236,0
27.0,24.27,12.3,3.2154,0.2052,0
28.0,24.58,12.32,3.214,0.2306,0
29.0,24.36,12.34,3.2115,0.2208,0
30.0,25.33,12.36,3.2349,0.2105,0
31.0,25.27,12.38,3.228,0.2337,0
32.0,25.52,12.41,3.2094,0.227,0
33.0,25.62,12.43,3.2414,0.2072,0
34.0,25.21,12.45,3.2066,0.2349,0
35.0,25.94,12.48,3.2106,0.2128,0
36.0,24.88,12.5,3.209,0.2202,0
37.0,25.32,12.52,3.2133,0.2257,0
38.0,25.8,12.54,3.2312,0.208,0
39.0,26.14,12.57,3.2162,0.237,0
40.0,24.84,12.59,3.2231,0.201,0
41.0,25.03,12.6,3.2319,0.2119,0
42.0,25.6,12.63,3.2155,0.2202,0
43.0,26.32,12.65,3.233,0.2187,0
44.0,26.6,12.68,3.2237,0.211,0
45.0,26.39,12.71,3.2123,0.2197,0
46.0,26.46,12.74,3.2046,0.2262,0
47.0,26.48,12.76,3.2059,0.2265,0
48.0,26.32,12.79,3.2254,0.1899,0
49.0,26.93,12.82,3.221,0.1962,0
50.0,26.72,12.85,3.2122,0.2034,0
51.0,26.55,12.88,3.2162,0.2209,0
52.0,27.07,12.91,3.2263,0.2187,0
53.0,27.21,12.94,3.1969,0.2076,0
54.0,26.89,12.96,3.2248,0.1981,0
55.0,26.84,12.99,3.24,0.2168,0
56.0,26.87,13.02,3.2198,0.222,0
57.0,27.88,13.05,3.2115,0.2134,0
58.0,27.76,13.09,3.2316,0.215,0
59.0,27.36,13.12,3.2188,0.2249,0
60.0,27.83,13.15,3.2072,0.2241,0
61.0,28.09,13.19,3.204,0.2095,0
62.0,28.27,13.22,3.2294,0.2056,0
63.0,28.63,13.26,3.2037,0.1977,0
64.0,28.46,13.3,3.1951,0.2265,0
65.0,28.7,13.33,3.2231,0.2052,0
66.0,29.05,13.37,3.2387,0.2314,0
