Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,23.22,11.63,3.25,0.2805,0
1.0,23.52,11.63,3.2738,0.2854,0
2.0,23.93,11.65,3.2673,0.2647,0
3.0,23.55,11.65,3.2475,0.28,0
4.0,23.79,11.66,3.2559,0.2803,0
5.0,24.33,11.68,3.262,0.2906,0
6.0,24.01,11.7,3.2462,0.2761,0
7.0,23.8,11.71,3.2651,0.2814,0
8.0,23.63,11.71,3.2542,0.2764,0
9.0,24.18,11.73,3.2551,0.2725,0
10.0,24.2,11.75,3.239,0.2898,0
11.0,24.8,11.77,3.2556,0.273,0
12.0,24.32,11.79,3.2458,0.2832,0
13.0,24.53,11.81,3.2607,0.2704,0
14.0,25.61,11.86,3.245,0.2871,0
15.0,24.67,11.88,3.262,0.2953,0
16.0,25.24,11.91,3.2564,0.2832,0
17.0,25.21,11.94,3.2752,0.2752,0
18.0,25.85,11.99,3.2698,0.2719,0
19.0,25.25,12.02,3.2424,0.2808,0
20.0,25.58,12.05,3.2514,0.269,0
21.0,25.88,12.1,3.2467,0.2767,0
22.0,25.31,12.12,3.2541,0.2888,0
23.0,25.95,12.17,3.2679,0.2835,0
24.0,25.91,12.2,3.2615,0.2851,0
25.0,25.95,12.24,3.2519,0.277,0
26.0,26.34,12.29,3.2553,0.2976,0
27.0,26.31,12.33,3.2585,0.3043,0
28.0,26.14,12.37,3.2644,0.2877,0
29.0,25.85,12.4,3.2571,0.2537,0
30.0,26.47,12.44,3.2426,0.2817,0
31.0,26.09,12.48,3.2707,0.268,0
32.0,26.57,12.52,3.257,0.2792,0
33.0,26.8,12.57,3.2678,0.2843,0
34.0,27.37,12.63,3.2469,0.2663,0
35.0,27.2,12.68,3.2512,0.2829,0
36.0,27.21,12.73,3.2524,0.2823,0
37.0,27.28,12.78,3.2585,0.2948,0
38.0,27.52,12.83,3.2533,0.2568,0
39.0,27.29,12.88,3.2684,0.2725,0
40.0,27.25,12.93,3.2336,0.3111,0
41.0,28.18,12.99,3.2513,0.2695,0
42.0,27.8,13.04,3.2364,0.2806,0
43.0,27.77,13.09,3.2625,0.276,0
44.0,27.88,13.15,3.2634,0.2803,0
45.0,27.97,13.2,3.2519,0.2834,0
46.0,28.1,13.25,3.2539,0.2663,0
47.0,28.49,13.31,3.2537,0.2819,0
48.0,27.97,13.36,3.2638,0.2849,0
49.0,28.71,13.42,3.258,0.2749,0
50.0,28.33,13.47,3.2635,0.2906,0
51.0,28.53,13.53,3.2353,0.2757,0
52.0,28.7,13.58,3.259,0.2771,0
53.0,28.86,13.64,3.2614,0.2941,0
54.0,28.86,13.7,3.2581,0.2807,0
55.0,28.81,13.75,3.2602,0.2805,0
56.0,28.92,13.81,3.2555,0.2796,0
57.0,29.3,13.87,3.2832,0.2761,0
58.0,29.43,13.93,3.2574,0.2641,0
59.0,29.52,13.99,3.2471,0.2712,0
60.0,29.14,14.04,3.2555,0.2766,0
61.0,29.86,14.11,3.2598,0.2533,0
62.0,29.66,14.17,3.2606,0.2852,0
63.0,30.03,14.23,3.26,0.3034,0
64.0,29.9,14.29,3.2655,0.2856,0
65.0,29.96,14.35,3.2551,0.2719,0
66.0,30.35,14.42,3.2631,0.2838,0
67.0,30.03,14.48,3.2618,0.2756,0
68.0,30.13,14.53,3.2632,0.2961,0
69.0,30.57,14.6,3.2467,0.287,0
70.0,30.39,14.66,3.251,0.2771,0
71.0,30.54,14.72,3.2764,0.2788,0
72.0,31.14,14.79,3.2667,0.2787,0
73.0,30.82,14.86,3.257,0.2757,0
74.0,31.63,14.93,3.2624,0.2777,0
75.0,30.94,15.0,3.2563,0.2775,0
76.0,30.75,15.05,3.2465,0.2809,0
77.0,30.93,15.11,3.2604,0.2721,0
78.0,31.09,15.17,3.2389,0.2758,0
79.0,31.26,15.23,3.2476,0.2622,0
80.0,31.44,15.29,3.2597,0.2893,0
81.0,31.76,15.36,3.253,0.2599,0
82.0,31.79,15.43,3.2684,0.2825,0
83.0,32.11,15.5,3.2696,0.2677,0
84.0,32.0,15.57,3.2606,0.2697,0
85.0,32.12,15.64,3.2615,0.269,0
86.0,32.25,15.7,3.2596,0.274,0
87.0,32.07,15.77,3.2569,0.2681,0
88.0,32.76,15.84,3.2656,0.2781,0
