Time_s,Temp_Internal,Temp_External,Voltage,Resistance,Label
0.0,22.26,12.39,3.3635,0.3103,0
1.0,20.36,12.34,3.3646,0.2942,0
2.0,22.37,12.35,3.3751,0.2945,0
3.0,20.39,12.3,3.3729,0.3052,0
4.0,20.5,12.26,3.3734,0.3168,0
5.0,21.61,12.25,3.3769,0.3143,0
6.0,21.75,12.24,3.3779,0.3158,0
7.0,21.75,12.23,3.3755,0.2973,0
8.0,21.8,12.23,3.3861,0.2982,0
9.0,20.42,12.19,3.3766,0.3028,0
10.0,23.02,12.21,3.371,0.3081,0
11.0,22.16,12.22,3.39,0.3156,0
12.0,21.83,12.21,3.3754,0.2903,0
13.0,22.5,12.23,3.3654,0.3171,0
14.0,22.03,12.23,3.3862,0.3096,0
15.0,22.3,12.23,3.3692,0.2941,0
16.0,21.55,12.22,3.3625,0.2921,0
17.0,22.74,12.24,3.3711,0.3029,0
18.0,23.08,12.27,3.3681,0.3097,0
19.0,21.85,12.26,3.3764,0.2847,0
20.0,22.73,12.28,3.3797,0.3059,0
21.0,22.95,12.3,3.388,0.3026,0
22.0,22.33,12.3,3.3724,0.2958,0
23.0,24.51,12.36,3.3585,0.2971,0
24.0,23.47,12.4,3.3562,0.3161,0
25.0,23.63,12.43,3.3433,0.2966,0
26.0,22.78,12.44,3.3712,0.298,0
27.0,24.33,12.49,3.3735,0.3059,0
28.0,23.92,12.53,3.3745,0.31,0
29.0,23.74,12.56,3.3684,0.3122,0
30.0,23.63,12.59,3.3671,0.3153,0
31.0,24.17,12.64,3.3746,0.3092,0
32.0,24.1,12.67,3.3825,0.3057,0
33.0,24.73,12.73,3.3759,0.3013,0
34.0,24.8,12.78,3.3639,0.2951,0
35.0,23.36,12.79,3.3715,0.307,0
36.0,25.12,12.85,3.3663,0.3007,0
37.0,24.3,12.89,3.3778,0.3006,0
38.0,24.13,12.92,3.364,0.3091,0
39.0,25.72,12.99,3.3618,0.2841,0
40.0,25.49,13.05,3.3783,0.2848,0
41.0,24.63,13.08,3.377,0.2961,0
42.0,26.32,13.16,3.38,0.3052,0
43.0,25.13,13.21,3.3681,0.2989,0
44.0,24.85,13.24,3.3766,0.3125,0
45.0,25.64,13.3,3.3731,0.2997,0
46.0,25.35,13.34,3.3499,0.3025,0
47.0,25.77,13.4,3.3682,0.3127,0
48.0,24.93,13.43,3.3828,0.3004,0
49.0,25.21,13.47,3.3715,0.3174,0
50.0,25.13,13.5,3.3771,0.3051,0
51.0,25.8,13.55,3.3591,0.3069,0
52.0,26.12,13.61,3.3815,0.3118,0
53.0,25.84,13.65,3.3642,0.3148,0
54.0,26.09,13.71,3.3754,0.3164,0
55.0,26.2,13.76,3.37,0.3019,0
56.0,27.17,13.83,3.3828,0.306,0
57.0,27.41,13.91,3.3525,0.3266,0
58.0,25.73,13.95,3.3844,0.3132,0
59.0,27.07,14.01,3.3647,0.3081,0
60.0,26.87,14.07,3.3788,0.299,0
61.0,26.32,14.11,3.3805,0.3212,0
62.0,26.27,14.15,3.3735,0.2969,0
63.0,26.48,14.19,3.3838,0.3016,0
64.0,25.63,14.21,3.3617,0.3059,0
65.0,26.6,14.26,3.3612,0.2958,0
66.0,28.13,14.34,3.3771,0.3232,0
67.0,27.71,14.41,3.3695,0.3112,0
68.0,27.85,14.48,3.3807,0.3157,0
69.0,27.57,14.54,3.3644,0.2975,0
70.0,27.81,14.6,3.3731,0.312,0
71.0,27.45,14.65,3.3927,0.2961,0
72.0,26.24,14.67,3.3666,0.3241,0
73.0,28.48,14.74,3.3821,0.2964,0
74.0,27.99,14.81,3.3701,0.2998,0
75.0,28.74,14.88,3.3727,0.2937,0
76.0,27.5,14.92,3.372,0.3081,0
77.0,28.34,14.99,3.3854,0.3187,0
78.0,28.53,15.05,3.3715,0.2904,0
79.0,28.06,15.1,3.38,0.2999,0
80.0,28.71,15.17,3.3539,0.2878,0
81.0,28.03,15.21,3.3776,0.2825,0
82.0,29.86,15.3,3.3778,0.2982,0
83.0,27.66,15.34,3.3745,0.2929,0
84.0,28.43,15.38,3.3746,0.3301,0
85.0,28.31,15.43,3.3846,0.298,0
86.0,29.68,15.51,3.3667,0.2991,0
87.0,28.64,15.56,3.3696,0.3055,0
88.0,28.84,15.61,3.3569,0.31,0
89.0,29.4,15.67,3.3671,0.3101,0
90.0,28.96,15.72,3.3686,0.3057,0
91.0,30.13,15.8,3.3764,0.3128,0
92.0,29.27,15.86,3.3581,0.3019,0
93.0,29.68,15.92,3.3727,0.3017,0
94.0,27.51,15.92,3.3806,0.3027,0
95.0,29.22,15.97,3.3799,0.2901,0
96.0,29.31,16.02,3.3686,0.2972,0
97.0,30.31,16.09,3.3517,0.298,0
98.0,29.63,16.15,3.3635,0.3214,0
99.0,30.73,16.22,3.3723,0.3015,0
100.0,30.51,16.29,3.3662,0.3146,0
101.0,31.34,16.38,3.3641,0.3018,0
102.0,28.47,16.4,3.3767,0.2999,0
103.0,32.17,16.5,3.3678,0.3059,0
104.0,30.19,16.55,3.3674,0.3101,0
105.0,30.11,16.6,3.3716,0.3007,0
106.0,30.69,16.66,3.3749,0.3093,0
107.0,31.07,16.73,3.366,0.3132,0
108.0,29.57,16.76,3.3801,0.2951,0
109.0,30.86,16.82,3.3751,0.2852,0
110.0,32.05,16.91,3.3552,0.3208,0
111.0,30.91,16.96,3.3779,0.2979,0
112.0,30.74,17.01,3.3573,0.2997,0
113.0,32.0,17.09,3.3982,0.3108,0
114.0,31.37,17.15,3.3608,0.312,0
115.0,32.11,17.23,3.3673,0.2889,0
116.0,31.7,17.29,3.3782,0.3328,0
117.0,32.82,17.38,3.3751,0.2949,0
118.0,32.18,17.45,3.355,0.2966,0
119.0,31.94,17.51,3.3657,0.3127,0
120.0,30.59,17.54,3.3702,0.2857,0
121.0,32.19,17.6,3.3582,0.3245,0
122.0,31.53,17.65,3.3657,0.3094,0
123.0,31.9,17.7,3.3841,0.302,0
124.0,32.69,17.77,3.3853,0.3014,0
125.0,32.62,17.84,3.3623,0.3021,0
126.0,32.94,17.91,3.3675,0.3053,0
127.0,33.32,17.99,3.3707,0.2979,0
128.0,31.87,18.03,3.3816,0.3162,0
129.0,33.96,18.13,3.3841,0.307,0
130.0,34.05,18.22,3.3716,0.3014,0
131.0,34.17,18.31,3.3802,0.3118,0
132.0,33.98,18.39,3.3664,0.3012,0
133.0,32.72,18.44,3.3812,0.3139,0
134.0,32.32,18.47,3.3729,0.2969,0
135.0,34.62,18.56,3.3657,0.308,0
136.0,33.41,18.62,3.382,0.3077,0
